"Sample_1","Sample_2","Site_1","Site_2","Pair","Metric","Distance"
"220609_07","220708_03","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",14.0376842318689
"220604_01","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",10.4771628710967
"220604_02","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",12.9618937704173
"220604_03","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",18.9428297593161
"220604_04","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.7362566122941
"220604_05","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",13.5518209525528
"220604_06","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",11.4216917563499
"220604_07","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.4793451594766
"220606_02","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",14.5492742382
"220606_04","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.529362357983
"220607_01","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.738881138707
"220607_02","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",14.0478305117434
"220607_03","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",13.7714235367524
"220607_04","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",13.3551334203393
"220609_01","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",13.9372281423623
"220609_02","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",11.9750738005004
"220609_03","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.0026816191483
"220609_04","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",12.4185474634148
"220609_07","220708_04","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.487432264016
"220604_01","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",12.7169010869832
"220604_02","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.3500579483089
"220604_03","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",18.2608557998288
"220604_04","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.7224917925263
"220604_05","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",18.4892309729261
"220604_06","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.9813499024209
"220604_07","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",14.528827009569
"220606_02","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.9187260600207
"220606_04","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.8451051256289
"220607_01","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.9682233778379
"220607_02","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.8467770066822
"220607_03","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.1658408818148
"220607_04","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.8521850827922
"220609_01","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.4852264031989
"220609_02","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.2399521558272
"220609_03","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",18.9239715940883
"220609_04","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.7263777276731
"220609_07","220708_05","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.4516346038607
"220604_01","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",9.99680888582119
"220604_02","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",14.3036985485259
"220604_03","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.9737515097086
"220604_04","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",19.4167697635055
"220604_05","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.0565400361711
"220604_06","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",11.9694951064382
"220604_07","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.8137459757284
"220606_02","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",13.6903336283508
"220606_04","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",14.785081522262
"220607_01","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",14.9272221687108
"220607_02","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",14.1580560883186
"220607_03","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",13.1490917528563
"220607_04","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",12.7124441417877
"220609_01","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.9610241984612
"220609_02","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",13.2953446412195
"220609_03","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.7011313250349
"220609_04","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",12.6354864227646
"220609_07","220708_06","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.3076340734701
"220604_01","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",13.8416404058211
"220604_02","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.1140740532159
"220604_03","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",20.1777661479088
"220604_04","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",21.5793235337212
"220604_05","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.6063101136955
"220604_06","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.9919899243298
"220604_07","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.6416161173703
"220606_02","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.299093444668
"220606_04","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.5576908994679
"220607_01","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.847778847103
"220607_02","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.4421760704376
"220607_03","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.1064112787789
"220607_04","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.0146912965849
"220609_01","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",19.5253337160675
"220609_02","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.5499442452439
"220609_03","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",20.8395937774096
"220609_04","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.7224261457967
"220609_07","220708_07","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.2160524919691
"220604_01","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",12.1846050931187
"220604_02","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",14.969427687475
"220604_03","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.2938458993423
"220604_04","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.9430861204596
"220604_05","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.3648668461675
"220604_06","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",12.8573578212532
"220604_07","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",12.6618827095058
"220606_02","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.1713681914954
"220606_04","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.0376137699319
"220607_01","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",14.1442578186984
"220607_02","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.7947320287436
"220607_03","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",12.6310269100201
"220607_04","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",13.6193236622375
"220609_01","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.7702670492194
"220609_02","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",13.3959205588041
"220609_03","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.3335320457696
"220609_04","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",11.8690079161646
"220609_07","220708_08","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.3898473544523
"220604_01","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.1897842281221
"220604_02","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.1841303239086
"220604_03","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",20.2895016818849
"220604_04","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",20.1987860972523
"220604_05","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.0668375538006
"220604_06","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",13.592094671519
"220604_07","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.4609610875506
"220606_02","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",18.1125190817533
"220606_04","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.7327890394291
"220607_01","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.2916052342212
"220607_02","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.8021978872966
"220607_03","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",14.8391441427648
"220607_04","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",18.1681122082519
"220609_01","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",19.6303865114986
"220609_02","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",15.5922708350143
"220609_03","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",21.0346642344461
"220609_04","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",14.5703727950239
"220609_07","220708_09","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",18.8059956785826
"220604_01","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",20.4319282985658
"220604_02","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",18.0890434868123
"220604_03","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.6211264348398
"220604_04","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",20.7286310710047
"220604_05","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",21.6755648232549
"220604_06","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",18.7555372283471
"220604_07","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",21.3042862989975
"220606_02","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",18.5306095408649
"220606_04","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",19.7807730314004
"220607_01","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",19.5027019168858
"220607_02","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",19.5532403725213
"220607_03","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",19.2992589986513
"220607_04","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",17.6993735758022
"220609_01","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",18.9927319559224
"220609_02","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",21.0899019304708
"220609_03","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",20.7967813034675
"220609_04","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",16.2313731900152
"220609_07","220708_10","Veragua","Soberanía","Veragua vs Soberanía","CLR-Aitchison",22.7406371248673
"220707_11","220708_01","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.1453118975048
"220707_12","220708_01","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",10.4320720427913
"220707_13","220708_01","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",11.8883564744264
"220707_14","220708_01","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",13.8135542526802
"220707_15","220708_01","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",9.3676174932005
"220707_16","220708_01","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",10.9870961367036
"220707_17","220708_01","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.8293044131131
"220707_18","220708_01","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.8931266900811
"220707_19","220708_01","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.3199326578835
"220707_20","220708_01","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",13.2924401366365
"220707_11","220708_02","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",16.5159075037104
"220707_12","220708_02","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.2364230367448
"220707_13","220708_02","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.1153285192256
"220707_14","220708_02","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.6348674896187
"220707_15","220708_02","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.3406867890146
"220707_16","220708_02","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.9548406005544
"220707_17","220708_02","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.2502374932609
"220707_18","220708_02","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.3604496996437
"220707_19","220708_02","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.3037386304493
"220707_20","220708_02","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.2688234934736
"220707_11","220708_03","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.8760099465781
"220707_12","220708_03","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",11.0966733676286
"220707_13","220708_03","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",13.7278688952292
"220707_14","220708_03","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.929840124839
"220707_15","220708_03","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",10.6794598817386
"220707_16","220708_03","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",9.94673134106375
"220707_17","220708_03","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.6905438914798
"220707_18","220708_03","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.139376667291
"220707_19","220708_03","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",13.7486874094264
"220707_20","220708_03","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.8147997515675
"220707_11","220708_04","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",16.4795748348143
"220707_12","220708_04","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.1785577148808
"220707_13","220708_04","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.4761998272546
"220707_14","220708_04","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.7483659459377
"220707_15","220708_04","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.62370782751
"220707_16","220708_04","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.8409053059482
"220707_17","220708_04","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",13.5978465495667
"220707_18","220708_04","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.3871967841303
"220707_19","220708_04","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.388579617731
"220707_20","220708_04","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.6208390417828
"220707_11","220708_05","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",16.360924364868
"220707_12","220708_05","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.1036833654918
"220707_13","220708_05","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.4691797517849
"220707_14","220708_05","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.7172438561729
"220707_15","220708_05","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",11.5616018125348
"220707_16","220708_05","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.9268367876424
"220707_17","220708_05","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.001223338981
"220707_18","220708_05","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.7625889576494
"220707_19","220708_05","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.2183164273233
"220707_20","220708_05","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",13.2960506528279
"220707_11","220708_06","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.0081747659033
"220707_12","220708_06","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.7766325670192
"220707_13","220708_06","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",13.6444796369862
"220707_14","220708_06","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.8392957944056
"220707_15","220708_06","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.3030307080063
"220707_16","220708_06","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.4176603210091
"220707_17","220708_06","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.8314515983232
"220707_18","220708_06","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",13.2817919779375
"220707_19","220708_06","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.2615369396781
"220707_20","220708_06","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",13.8700287226808
"220707_11","220708_07","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",16.9877992664275
"220707_12","220708_07","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.7350795954128
"220707_13","220708_07","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.521775651782
"220707_14","220708_07","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.2917784563041
"220707_15","220708_07","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",13.7673885496578
"220707_16","220708_07","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",13.8962336831696
"220707_17","220708_07","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",17.3266663794983
"220707_18","220708_07","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.9637893278139
"220707_19","220708_07","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.1595302395662
"220707_20","220708_07","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.7010183901662
"220707_11","220708_08","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.0449615917995
"220707_12","220708_08","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.426975860626
"220707_13","220708_08","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.913412071301
"220707_14","220708_08","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",13.9288449099996
"220707_15","220708_08","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",11.3859816664151
"220707_16","220708_08","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",10.5034076111606
"220707_17","220708_08","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.376605563048
"220707_18","220708_08","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",13.9536269504726
"220707_19","220708_08","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",13.1248764182116
"220707_20","220708_08","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.593534150849
"220707_11","220708_09","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.104470755771
"220707_12","220708_09","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.0126980171252
"220707_13","220708_09","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",11.761785653109
"220707_14","220708_09","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",14.2320394604748
"220707_15","220708_09","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",12.7416561009952
"220707_16","220708_09","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",11.4300731991289
"220707_17","220708_09","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",16.4169854200646
"220707_18","220708_09","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.0659988129109
"220707_19","220708_09","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.5398412289939
"220707_20","220708_09","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",15.0085023960573
"220707_11","220708_10","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",17.3178411110684
"220707_12","220708_10","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",17.0610503774475
"220707_13","220708_10","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",17.7276128594526
"220707_14","220708_10","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",18.7589584966219
"220707_15","220708_10","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",16.9255892348752
"220707_16","220708_10","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",17.2897757933436
"220707_17","220708_10","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",16.5356060770134
"220707_18","220708_10","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",18.3548159284893
"220707_19","220708_10","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",16.480525047345
"220707_20","220708_10","Campana","Soberanía","Campana vs Soberanía","CLR-Aitchison",16.5885431126635
"250607_01","220604_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.87012231499664
"250607_02","220604_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.94114752432286
"250607_03","220604_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.35070952655109
"250607_04","220604_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.0687022426551
"250607_05","220604_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",2.07842842749916
"250607_07","220604_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",1.71778231888823
"250607_08","220604_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.41852200788902
"250607_09","220604_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",1.7005184742749
"250607_10","220604_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",8.22769091137872
"250607_01","220604_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.25122193516323
"250607_02","220604_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",1.77309650416775
"250607_03","220604_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.92519990109237
"250607_04","220604_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",2.12377068695011
"250607_05","220604_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.98739634176252
"250607_07","220604_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.92955741996076
"250607_08","220604_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.65445945387439
"250607_09","220604_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.6724292944779
"250607_10","220604_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.3666594326403
"250607_01","220604_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",8.21734891064821
"250607_02","220604_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.95004817307017
"250607_03","220604_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.73289602776856
"250607_04","220604_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",12.6774509584911
"250607_05","220604_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.75147704413421
"250607_07","220604_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",12.2345896634071
"250607_08","220604_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",11.8570803677223
"250607_09","220604_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",10.7852880272758
"250607_10","220604_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.36546728674476
"250607_01","220604_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.98037753597422
"250607_02","220604_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",2.274038473383
"250607_03","220604_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.30539062834134
"250607_04","220604_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.96523750793515
"250607_05","220604_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.12339026980505
"250607_07","220604_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.43943813845724
"250607_08","220604_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.75392826755158
"250607_09","220604_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.79446171149956
"250607_10","220604_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.54255881855053
"250607_01","220604_05","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.31696319229328
"250607_02","220604_05","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.62248802901335
"250607_03","220604_05","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.69948324870335
"250607_04","220604_05","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.69988206818836
"250607_05","220604_05","Lost","Veragua","Lost vs Veragua","Robust Aitchison",2.90324675685427
"250607_07","220604_05","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.36598300320865
"250607_08","220604_05","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.54622938305354
"250607_09","220604_05","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.96516639540529
"250607_10","220604_05","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.97924782143457
"250607_01","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.70336792316199
"250607_02","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.1845437882051
"250607_03","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.04358952903932
"250607_04","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.53347105194565
"250607_05","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",0.76851297759813
