"","220604_01","220604_02","220604_03","220604_04","220604_05","220604_06","220604_07","220606_02","220606_04","220607_01","220607_02","220607_03","220607_04","220609_01","220609_02","220609_03","220609_04","220609_07","220707_11","220707_12","220707_13","220707_14","220707_15","220707_16","220707_17","220707_18","220707_19","220707_20","220708_01","220708_02","220708_03","220708_04","220708_05","220708_06","220708_07","220708_08","220708_09","220708_10","250607_01","250607_02","250607_03","250607_04","250607_05","250607_07","250607_08","250607_09","250607_10"
"220708_07",0.688420714654004,0.876169871943451,0.870067818403242,0.8875433966936,0.775444386843271,0.720374722163078,0.714727356837682,0.721242163201826,0.708649072380455,0.852779554326971,0.895218186569114,0.706159888268896,0.72172030759172,0.902865252443407,0.781636543881661,0.755167683152439,0.742245316180935,0.720799408503245,0.768667760552846,0.812908283250588,0.66478699696848,0.717781330687843,0.843718169313369,0.71767337339953,0.842354208289973,0.709110192287001,0.759804363848558,0.74634724753976,0.644869875971179,0.388945166105287,0.45249301281934,0.435040014015487,0.790409357243139,0.463125435760133,0,0.613192191972547,0.75967503239253,0.852545268068436,0.780575831675486,0.405484852557335,0.763588614517965,0.407537865262233,0.746483172060737,0.690771427973128,0.757851456990854,0.772049361890638,0.89937135446004
"220708_08",0.703627421211593,0.853251667086811,0.78469365425872,0.750158315922238,0.693744899643177,0.581073321192433,0.552364610108143,0.622219845625168,0.882512181916622,0.752518587050819,0.87435026243955,0.530886984024727,0.610522564769167,0.814051052289108,0.68982207582339,0.618846229907032,0.558587252266628,0.62884943846214,0.64804560857814,0.736455179561688,0.747554593033748,0.71855080032335,0.748632662859711,0.517258256632377,0.716044314634322,0.61548829520469,0.713243631048774,0.587999922346348,0.437863730169697,0.682165598174321,0.600057934201916,0.742919925057619,0.601396217411653,0.615227716522502,0.613192191972547,0,0.622348434896403,0.664324379488109,0.699849916212993,0.715847644540035,0.67468952124598,0.717675049665981,0.624346541866392,0.617697317943645,0.627833216535464,0.694457229774755,0.819662733259353
"220708_09",0.868155912864551,0.904999154653804,0.893366017266375,0.835519664310333,0.782953423426859,0.745631445266416,0.79679584657392,0.834609095002999,0.922761705055979,0.846952842925264,0.897919851373753,0.727730008872888,0.848637282657718,0.904727615928049,0.758670839540676,0.7885138254804,0.724848898925323,0.7712701579031,0.585907935149396,0.539808921106916,0.729478617025202,0.716904163043808,0.65065890255854,0.464278366111952,0.764575292305681,0.726191775485635,0.619523234488669,0.739633498281207,0.556036983818524,0.870408186051653,0.5817582837126,0.856436642649298,0.895193893860527,0.781705157344537,0.75967503239253,0.622348434896403,0,0.767099228274416,0.909127120400707,0.84458504389256,0.932386865645049,0.901536566793843,0.888863982595517,0.82862177563546,0.902447714006356,0.914507087052326,0.916978146110382
"220708_10",0.911451476427758,0.876343408375067,0.704701615691355,0.82515189016142,0.771519832115606,0.789141356139216,0.819212362966255,0.769720291736473,0.899949238451634,0.880658745368091,0.902073206320829,0.771442136117578,0.791720192688933,0.821786728975892,0.820519586699171,0.73531433600059,0.687393049067742,0.871029656927014,0.798756792038693,0.739295162332213,0.8307180870332,0.842298069337311,0.843821687464672,0.739744603807746,0.738979919107799,0.755849795078087,0.82135831472643,0.788271339660453,0.678966553592149,0.898193538420168,0.847022403262777,0.87785160480923,0.921953201754323,0.847231633009722,0.852545268068436,0.664324379488109,0.767099228274416,0,0.784753726838968,0.807566767468111,0.868243566427707,0.905052876840258,0.818892956531128,0.802846258923025,0.826961964819268,0.838297667599324,0.806233533959881
"250607_01",0.518445979881807,0.449989282683927,0.721281405454065,0.53075201018849,0.498433181833804,0.442304164300175,0.651229825997306,0.434529820663654,0.836946674013279,0.878400997060115,0.502487075317561,0.561475887240817,0.554708441206862,0.444759526087691,0.544021712405751,0.520202208429363,0.469370037451499,0.761581130436364,0.69775564700008,0.748700164574883,0.762515430944187,0.655701876175712,0.859992114249335,0.652987218813906,0.648769483274199,0.671165793120119,0.72350769622273,0.762013678415174,0.688583994318522,0.776207986991285,0.807157902315928,0.722749333098505,0.831805981595092,0.70268931904748,0.780575831675486,0.699849916212993,0.909127120400707,0.784753726838968,0,0.611701131947519,0.320318396682859,0.711269950871361,0.510721441075386,0.578490924276339,0.511004880959022,0.423918983382445,0.322523818231313
"250607_02",0.657816854234242,0.839863648893412,0.795594067319115,0.769576644431696,0.627588542446032,0.682206471537787,0.669568838216443,0.639953049651408,0.829096507579689,0.889723694567855,0.833582367056567,0.733418941909416,0.690649176275774,0.761139450241881,0.751533392210184,0.672152622775605,0.68161293681746,0.784326803383779,0.777355836024255,0.808316872469293,0.804093910354911,0.780497972914538,0.904627288249152,0.693528827796869,0.753295623486455,0.644958573457264,0.768323154183725,0.798767358971902,0.625978646549755,0.252494519854602,0.538670747813895,0.193149222796293,0.799893541978113,0.507438713448388,0.405484852557335,0.715847644540035,0.84458504389256,0.807566767468111,0.611701131947519,0,0.716842005099835,0.227146777532862,0.686551359477359,0.642430982115418,0.652919783377826,0.629451748677167,0.792284550545711
"250607_03",0.367804614318919,0.385718208128796,0.871588211808374,0.556687509692945,0.595027388644015,0.455107963260656,0.538895835835709,0.551473562591684,0.850911838251255,0.890225439199651,0.509025870802481,0.543752246136645,0.513596665444571,0.500435852169131,0.563948274616515,0.584594920527635,0.545230795797602,0.61592212185237,0.696597548517063,0.88180452698282,0.932833730860968,0.685699620381757,0.923995000297601,0.761800210304942,0.792378500082373,0.739835023825613,0.755920414196998,0.714036723767391,0.729658628442204,0.748206736658885,0.755874888931723,0.751728445054276,0.882492113564669,0.569027763242484,0.763588614517965,0.67468952124598,0.932386865645049,0.868243566427707,0.320318396682859,0.716842005099835,0,0.561641761031583,0.41483739904537,0.465795348377098,0.3988981070554,0.456659269163203,0.381925801768959
"250607_04",0.48614798647796,0.823255854208077,0.929622594462207,0.814300873222399,0.748748575851927,0.663941675610596,0.566366084474013,0.6647798381235,0.885612153708668,0.931815168610085,0.846613545816733,0.693025366886883,0.635389455230662,0.808344237727987,0.77333809798972,0.73522146485596,0.746555323184291,0.640486897644358,0.818725099601593,0.927499350213557,0.966645612671266,0.843625498007968,0.946692475381493,0.785413014608234,0.860979678963064,0.769117757604432,0.784387115216265,0.776892430278884,0.688398428600799,0.236715133730767,0.50616015817505,0.256714132215972,0.809862245931528,0.345341855327505,0.407537865262233,0.717675049665981,0.901536566793843,0.905052876840258,0.711269950871361,0.227146777532862,0.561641761031583,0,0.532421100936568,0.505575259935866,0.535234616619165,0.56430022511096,0.810445487683516
"250607_05",0.329243661796929,0.647507117916678,0.860594484777432,0.626823480162131,0.51739441135807,0.489107997211172,0.266922551160661,0.461739167905544,0.776079989145132,0.901622078385936,0.674992139761869,0.502237557160846,0.4273826219661,0.608633459820356,0.586146836657208,0.495245179339647,0.532996064342121,0.463697601704153,0.677501214290184,0.822093527123682,0.898122845102796,0.652966706733678,0.894003753827917,0.677047120418848,0.710459051920565,0.713312724082026,0.755883595896039,0.699789324377881,0.654299838623701,0.701558504809448,0.691030032537199,0.704974008469159,0.835340314136126,0.518485893650282,0.746483172060737,0.624346541866392,0.888863982595517,0.818892956531128,0.510721441075386,0.686551359477359,0.41483739904537,0.532421100936568,0,0.17079216822727,0.119345378133584,0.291408381228028,0.619772970517637
"250607_07",0.342958027818962,0.710092238799407,0.861432202515662,0.667194645973186,0.59281417666845,0.522443589612659,0.258562171630469,0.50500704648014,0.777232069182868,0.867300454941118,0.733739295883927,0.563417548248073,0.491227984015993,0.668836931057946,0.647549842502631,0.561504895523649,0.585429046806477,0.413021392231551,0.685443641065405,0.831850211051243,0.885390741662519,0.684051295365002,0.893445532838078,0.67778231292517,0.738591714460941,0.670974026978486,0.744993660813336,0.70247630681852,0.618255680678231,0.665699478184424,0.650016060366206,0.6731279888032,0.8169609637985,0.47013474907938,0.690771427973128,0.617697317943645,0.82862177563546,0.802846258923025,0.578490924276339,0.642430982115418,0.465795348377098,0.505575259935866,0.17079216822727,0,0.174386070464681,0.290738986534529,0.699602762194451
"250607_08",0.342210550959155,0.702088841570852,0.819502333866937,0.62485155732432,0.567919134050514,0.513351184961646,0.257460166988358,0.517999220291225,0.817461838245979,0.888709309112992,0.699987908615636,0.547104152669631,0.475637475339931,0.639944321684861,0.633499198545922,0.521729169490587,0.56541809475322,0.468771666422572,0.690456131550287,0.838728613747284,0.894831578893078,0.673198287066557,0.894709879227728,0.720960315782054,0.732042056646242,0.680823497023701,0.76306175899682,0.714112886580133,0.659301800546378,0.716008454675391,0.73353163204239,0.715525144254707,0.820063545881704,0.534101074443361,0.757851456990854,0.627833216535464,0.902447714006356,0.826961964819268,0.511004880959022,0.652919783377826,0.3988981070554,0.535234616619165,0.119345378133584,0.174386070464681,0,0.262575209249266,0.646904992288891
"250607_09",0.353255232326363,0.705763195990424,0.831282866774644,0.672748826393348,0.525057523811736,0.527260664847943,0.384699580301754,0.374851624283448,0.828664028164086,0.904398633285189,0.720742540881858,0.571424643504023,0.505792407525751,0.66454839617683,0.651706603271064,0.592811870858989,0.58576577968203,0.479328309065035,0.714140296963498,0.834759352492213,0.655761806056833,0.681286232876913,0.934486344704635,0.605323196669382,0.775956863859302,0.682066988650798,0.768374326836794,0.736616390803877,0.71654357481754,0.706520760384733,0.717907589266024,0.712455858051323,0.892240804060801,0.527588523162011,0.772049361890638,0.694457229774755,0.914507087052326,0.838297667599324,0.423918983382445,0.629451748677167,0.456659269163203,0.56430022511096,0.291408381228028,0.290738986534529,0.262575209249266,0,0.698335157950294
"250607_10",0.626628084278912,0.425514090433435,0.627727378660072,0.603974173455769,0.642647692373338,0.568057376043215,0.789062551365439,0.681740078399709,0.858022802772839,0.933571398581044,0.522066253541313,0.675534888186252,0.687125051300075,0.472655660266932,0.588648398288449,0.634776424802347,0.585284625986767,0.873477340300759,0.715745305867946,0.747653102550943,0.941373861569634,0.702806721470252,0.773689489704758,0.861369057745015,0.500666453153046,0.815371478686536,0.834180206250056,0.862564767863618,0.755268581601426,0.895760037278527,0.910188256063402,0.82550533278521,0.841783000869803,0.818651512973043,0.89937135446004,0.819662733259353,0.916978146110382,0.806233533959881,0.322523818231313,0.792284550545711,0.381925801768959,0.810445487683516,0.619772970517637,0.699602762194451,0.646904992288891,0.698335157950294,0
