"Sample_1","Sample_2","Site_1","Site_2","Bray_Curtis","Pair"
"220604_07","220708_08","Veragua","Soberanía",0.488213552472426,"Veragua vs Soberanía"
"220606_02","220708_08","Veragua","Soberanía",0.4745038249226,"Veragua vs Soberanía"
"220606_04","220708_08","Veragua","Soberanía",0.785383087220768,"Veragua vs Soberanía"
"220607_01","220708_08","Veragua","Soberanía",0.572004990117774,"Veragua vs Soberanía"
"220607_02","220708_08","Veragua","Soberanía",0.708302317909143,"Veragua vs Soberanía"
"220607_03","220708_08","Veragua","Soberanía",0.458735772474093,"Veragua vs Soberanía"
"220607_04","220708_08","Veragua","Soberanía",0.58703515133691,"Veragua vs Soberanía"
"220609_01","220708_08","Veragua","Soberanía",0.837867806647333,"Veragua vs Soberanía"
"220609_02","220708_08","Veragua","Soberanía",0.462473278905933,"Veragua vs Soberanía"
"220609_03","220708_08","Veragua","Soberanía",0.622078240151639,"Veragua vs Soberanía"
"220609_04","220708_08","Veragua","Soberanía",0.494693112140901,"Veragua vs Soberanía"
"220609_07","220708_08","Veragua","Soberanía",0.579564897459029,"Veragua vs Soberanía"
"220707_11","220708_08","Altos de Campana","Soberanía",0.451029340415869,"Altos de Campana vs Soberanía"
"220707_12","220708_08","Altos de Campana","Soberanía",0.486197981034579,"Altos de Campana vs Soberanía"
"220707_13","220708_08","Altos de Campana","Soberanía",0.26961828338574,"Altos de Campana vs Soberanía"
"220707_14","220708_08","Altos de Campana","Soberanía",0.406998487157547,"Altos de Campana vs Soberanía"
"220707_15","220708_08","Altos de Campana","Soberanía",0.605003070708029,"Altos de Campana vs Soberanía"
"220707_16","220708_08","Altos de Campana","Soberanía",0.455294528852637,"Altos de Campana vs Soberanía"
"220707_17","220708_08","Altos de Campana","Soberanía",0.46451461359123,"Altos de Campana vs Soberanía"
"220707_18","220708_08","Altos de Campana","Soberanía",0.451755683059371,"Altos de Campana vs Soberanía"
"220707_19","220708_08","Altos de Campana","Soberanía",0.552845578388018,"Altos de Campana vs Soberanía"
"220707_20","220708_08","Altos de Campana","Soberanía",0.371951413437625,"Altos de Campana vs Soberanía"
"220708_01","220708_08","Soberanía","Soberanía",0.394696736135493,"Soberanía vs Soberanía"
"220708_02","220708_08","Soberanía","Soberanía",0.431690055356368,"Soberanía vs Soberanía"
"220708_03","220708_08","Soberanía","Soberanía",0.423446432241915,"Soberanía vs Soberanía"
"220708_04","220708_08","Soberanía","Soberanía",0.487526196189909,"Soberanía vs Soberanía"
"220708_05","220708_08","Soberanía","Soberanía",0.449992595021449,"Soberanía vs Soberanía"
"220708_06","220708_08","Soberanía","Soberanía",0.467096435772011,"Soberanía vs Soberanía"
"220708_07","220708_08","Soberanía","Soberanía",0.31702291600561,"Soberanía vs Soberanía"
"220604_01","220708_09","Veragua","Soberanía",0.618039992330588,"Veragua vs Soberanía"
"220604_02","220708_09","Veragua","Soberanía",0.69074058854611,"Veragua vs Soberanía"
"220604_03","220708_09","Veragua","Soberanía",0.749867798969058,"Veragua vs Soberanía"
"220604_04","220708_09","Veragua","Soberanía",0.704349850570708,"Veragua vs Soberanía"
"220604_05","220708_09","Veragua","Soberanía",0.649147274869943,"Veragua vs Soberanía"
"220604_06","220708_09","Veragua","Soberanía",0.599878569270556,"Veragua vs Soberanía"
"220604_07","220708_09","Veragua","Soberanía",0.478572487820538,"Veragua vs Soberanía"
"220606_02","220708_09","Veragua","Soberanía",0.534513527318026,"Veragua vs Soberanía"
"220606_04","220708_09","Veragua","Soberanía",0.822013741816472,"Veragua vs Soberanía"
"220607_01","220708_09","Veragua","Soberanía",0.59187876064874,"Veragua vs Soberanía"
"220607_02","220708_09","Veragua","Soberanía",0.725040521289338,"Veragua vs Soberanía"
"220607_03","220708_09","Veragua","Soberanía",0.440343534564749,"Veragua vs Soberanía"
"220607_04","220708_09","Veragua","Soberanía",0.574230186068535,"Veragua vs Soberanía"
"220609_01","220708_09","Veragua","Soberanía",0.865320433925251,"Veragua vs Soberanía"
"220609_02","220708_09","Veragua","Soberanía",0.471872204553319,"Veragua vs Soberanía"
"220609_03","220708_09","Veragua","Soberanía",0.592920474688378,"Veragua vs Soberanía"
"220609_04","220708_09","Veragua","Soberanía",0.562421016843147,"Veragua vs Soberanía"
"220609_07","220708_09","Veragua","Soberanía",0.603138780404408,"Veragua vs Soberanía"
"220707_11","220708_09","Altos de Campana","Soberanía",0.440502930626136,"Altos de Campana vs Soberanía"
"220707_12","220708_09","Altos de Campana","Soberanía",0.459515651244736,"Altos de Campana vs Soberanía"
"220707_13","220708_09","Altos de Campana","Soberanía",0.275526363746298,"Altos de Campana vs Soberanía"
"220707_14","220708_09","Altos de Campana","Soberanía",0.395833597845195,"Altos de Campana vs Soberanía"
"220707_15","220708_09","Altos de Campana","Soberanía",0.528946054869199,"Altos de Campana vs Soberanía"
"220707_16","220708_09","Altos de Campana","Soberanía",0.538970781368738,"Altos de Campana vs Soberanía"
"220707_17","220708_09","Altos de Campana","Soberanía",0.511711680922693,"Altos de Campana vs Soberanía"
"220707_18","220708_09","Altos de Campana","Soberanía",0.459005682683592,"Altos de Campana vs Soberanía"
"220707_19","220708_09","Altos de Campana","Soberanía",0.501692090803862,"Altos de Campana vs Soberanía"
"220707_20","220708_09","Altos de Campana","Soberanía",0.382299406562948,"Altos de Campana vs Soberanía"
"220708_01","220708_09","Soberanía","Soberanía",0.406929423431637,"Soberanía vs Soberanía"
"220708_02","220708_09","Soberanía","Soberanía",0.373216492695964,"Soberanía vs Soberanía"
"220708_03","220708_09","Soberanía","Soberanía",0.355888391234073,"Soberanía vs Soberanía"
"220708_04","220708_09","Soberanía","Soberanía",0.481307140604515,"Soberanía vs Soberanía"
"220708_05","220708_09","Soberanía","Soberanía",0.437620777727672,"Soberanía vs Soberanía"
"220708_06","220708_09","Soberanía","Soberanía",0.397942619873777,"Soberanía vs Soberanía"
"220708_07","220708_09","Soberanía","Soberanía",0.331104693115321,"Soberanía vs Soberanía"
"220708_08","220708_09","Soberanía","Soberanía",0.282881132845363,"Soberanía vs Soberanía"
"220604_01","220708_10","Veragua","Soberanía",0.863204559134686,"Veragua vs Soberanía"
"220604_02","220708_10","Veragua","Soberanía",0.868374917514648,"Veragua vs Soberanía"
"220604_03","220708_10","Veragua","Soberanía",0.71664623278683,"Veragua vs Soberanía"
"220604_04","220708_10","Veragua","Soberanía",0.823684690823356,"Veragua vs Soberanía"
"220604_05","220708_10","Veragua","Soberanía",0.820104190342603,"Veragua vs Soberanía"
"220604_06","220708_10","Veragua","Soberanía",0.83331836173535,"Veragua vs Soberanía"
"220604_07","220708_10","Veragua","Soberanía",0.826272132398661,"Veragua vs Soberanía"
"220606_02","220708_10","Veragua","Soberanía",0.805237162046454,"Veragua vs Soberanía"
"220606_04","220708_10","Veragua","Soberanía",0.866075996296741,"Veragua vs Soberanía"
"220607_01","220708_10","Veragua","Soberanía",0.865225403779527,"Veragua vs Soberanía"
"220607_02","220708_10","Veragua","Soberanía",0.868073989299019,"Veragua vs Soberanía"
"220607_03","220708_10","Veragua","Soberanía",0.821516036731199,"Veragua vs Soberanía"
"220607_04","220708_10","Veragua","Soberanía",0.83800255594182,"Veragua vs Soberanía"
"220609_01","220708_10","Veragua","Soberanía",0.867480038314438,"Veragua vs Soberanía"
"220609_02","220708_10","Veragua","Soberanía",0.874234206541955,"Veragua vs Soberanía"
"220609_03","220708_10","Veragua","Soberanía",0.812983795186445,"Veragua vs Soberanía"
"220609_04","220708_10","Veragua","Soberanía",0.828021859612311,"Veragua vs Soberanía"
"220609_07","220708_10","Veragua","Soberanía",0.842725849558411,"Veragua vs Soberanía"
"220707_11","220708_10","Altos de Campana","Soberanía",0.83784309723154,"Altos de Campana vs Soberanía"
"220707_12","220708_10","Altos de Campana","Soberanía",0.836546353589401,"Altos de Campana vs Soberanía"
"220707_13","220708_10","Altos de Campana","Soberanía",0.845293916379462,"Altos de Campana vs Soberanía"
"220707_14","220708_10","Altos de Campana","Soberanía",0.84053190322152,"Altos de Campana vs Soberanía"
"220707_15","220708_10","Altos de Campana","Soberanía",0.871685007544254,"Altos de Campana vs Soberanía"
"220707_16","220708_10","Altos de Campana","Soberanía",0.855501039542879,"Altos de Campana vs Soberanía"
"220707_17","220708_10","Altos de Campana","Soberanía",0.857924191421879,"Altos de Campana vs Soberanía"
"220707_18","220708_10","Altos de Campana","Soberanía",0.856976405992568,"Altos de Campana vs Soberanía"
"220707_19","220708_10","Altos de Campana","Soberanía",0.845072517469597,"Altos de Campana vs Soberanía"
"220707_20","220708_10","Altos de Campana","Soberanía",0.842496985715919,"Altos de Campana vs Soberanía"
"220708_01","220708_10","Soberanía","Soberanía",0.807726474358101,"Soberanía vs Soberanía"
"220708_02","220708_10","Soberanía","Soberanía",0.874375329091191,"Soberanía vs Soberanía"
"220708_03","220708_10","Soberanía","Soberanía",0.857485610307777,"Soberanía vs Soberanía"
"220708_04","220708_10","Soberanía","Soberanía",0.86843594664031,"Soberanía vs Soberanía"
"220708_05","220708_10","Soberanía","Soberanía",0.874416280628767,"Soberanía vs Soberanía"
"220708_06","220708_10","Soberanía","Soberanía",0.859494161212369,"Soberanía vs Soberanía"
"220708_07","220708_10","Soberanía","Soberanía",0.818731021243784,"Soberanía vs Soberanía"
"220708_08","220708_10","Soberanía","Soberanía",0.822841491392615,"Soberanía vs Soberanía"
"220708_09","220708_10","Soberanía","Soberanía",0.82191156594992,"Soberanía vs Soberanía"
"220604_01","250607_01","Veragua","Lost Iguana",0.532481069257075,"Lost Iguana vs Veragua"
"220604_02","250607_01","Veragua","Lost Iguana",0.548196581450428,"Lost Iguana vs Veragua"
"220604_03","250607_01","Veragua","Lost Iguana",0.814540352075285,"Lost Iguana vs Veragua"
"220604_04","250607_01","Veragua","Lost Iguana",0.657185391572109,"Lost Iguana vs Veragua"
"220604_05","250607_01","Veragua","Lost Iguana",0.621623664683012,"Lost Iguana vs Veragua"
"220604_06","250607_01","Veragua","Lost Iguana",0.613470928134447,"Lost Iguana vs Veragua"
"220604_07","250607_01","Veragua","Lost Iguana",0.597327610235654,"Lost Iguana vs Veragua"
"220606_02","250607_01","Veragua","Lost Iguana",0.657975822397873,"Lost Iguana vs Veragua"
"220606_04","250607_01","Veragua","Lost Iguana",0.757829095580896,"Lost Iguana vs Veragua"
"220607_01","250607_01","Veragua","Lost Iguana",0.780201093050454,"Lost Iguana vs Veragua"
"220607_02","250607_01","Veragua","Lost Iguana",0.79066574403451,"Lost Iguana vs Veragua"
"220607_03","250607_01","Veragua","Lost Iguana",0.655352857690794,"Lost Iguana vs Veragua"
"220607_04","250607_01","Veragua","Lost Iguana",0.516359845385413,"Lost Iguana vs Veragua"
"220609_01","250607_01","Veragua","Lost Iguana",0.721607550075853,"Lost Iguana vs Veragua"
"220609_02","250607_01","Veragua","Lost Iguana",0.759573170039447,"Lost Iguana vs Veragua"
"220609_03","250607_01","Veragua","Lost Iguana",0.521993947816882,"Lost Iguana vs Veragua"
"220609_04","250607_01","Veragua","Lost Iguana",0.721292850739862,"Lost Iguana vs Veragua"
"220609_07","250607_01","Veragua","Lost Iguana",0.767069430187306,"Lost Iguana vs Veragua"
"220707_11","250607_01","Altos de Campana","Lost Iguana",0.692912147498943,"Lost Iguana vs Altos de Campana"
"220707_12","250607_01","Altos de Campana","Lost Iguana",0.702002751254205,"Lost Iguana vs Altos de Campana"
"220707_13","250607_01","Altos de Campana","Lost Iguana",0.747179544348149,"Lost Iguana vs Altos de Campana"
"220707_14","250607_01","Altos de Campana","Lost Iguana",0.718272438442759,"Lost Iguana vs Altos de Campana"
"220707_15","250607_01","Altos de Campana","Lost Iguana",0.711918955348252,"Lost Iguana vs Altos de Campana"
"220707_16","250607_01","Altos de Campana","Lost Iguana",0.816509522823356,"Lost Iguana vs Altos de Campana"
"220707_17","250607_01","Altos de Campana","Lost Iguana",0.81190017906072,"Lost Iguana vs Altos de Campana"
"220707_18","250607_01","Altos de Campana","Lost Iguana",0.763039326953788,"Lost Iguana vs Altos de Campana"
"220707_19","250607_01","Altos de Campana","Lost Iguana",0.785234250004088,"Lost Iguana vs Altos de Campana"
"220707_20","250607_01","Altos de Campana","Lost Iguana",0.802422673153075,"Lost Iguana vs Altos de Campana"
"220708_01","250607_01","Soberanía","Lost Iguana",0.633231450414329,"Lost Iguana vs Soberanía"
"220708_02","250607_01","Soberanía","Lost Iguana",0.632637283543741,"Lost Iguana vs Soberanía"
"220708_03","250607_01","Soberanía","Lost Iguana",0.631610608715997,"Lost Iguana vs Soberanía"
"220708_04","250607_01","Soberanía","Lost Iguana",0.675619584045813,"Lost Iguana vs Soberanía"
"220708_05","250607_01","Soberanía","Lost Iguana",0.76493505502636,"Lost Iguana vs Soberanía"
"220708_06","250607_01","Soberanía","Lost Iguana",0.520619806063825,"Lost Iguana vs Soberanía"
"220708_07","250607_01","Soberanía","Lost Iguana",0.745632764865318,"Lost Iguana vs Soberanía"
"220708_08","250607_01","Soberanía","Lost Iguana",0.770672972243208,"Lost Iguana vs Soberanía"
"220708_09","250607_01","Soberanía","Lost Iguana",0.716719552028367,"Lost Iguana vs Soberanía"
"220708_10","250607_01","Soberanía","Lost Iguana",0.788104746947076,"Lost Iguana vs Soberanía"
"220604_01","250607_02","Veragua","Lost Iguana",0.592391243181435,"Lost Iguana vs Veragua"
"220604_02","250607_02","Veragua","Lost Iguana",0.616991359303871,"Lost Iguana vs Veragua"
"220604_03","250607_02","Veragua","Lost Iguana",0.829311824292319,"Lost Iguana vs Veragua"
"220604_04","250607_02","Veragua","Lost Iguana",0.710177329001431,"Lost Iguana vs Veragua"
"220604_05","250607_02","Veragua","Lost Iguana",0.673890422043566,"Lost Iguana vs Veragua"
"220604_06","250607_02","Veragua","Lost Iguana",0.630037973451198,"Lost Iguana vs Veragua"
"220604_07","250607_02","Veragua","Lost Iguana",0.636660937376261,"Lost Iguana vs Veragua"
"220606_02","250607_02","Veragua","Lost Iguana",0.708946199413223,"Lost Iguana vs Veragua"
"220606_04","250607_02","Veragua","Lost Iguana",0.799611007015013,"Lost Iguana vs Veragua"
"220607_01","250607_02","Veragua","Lost Iguana",0.781503620623805,"Lost Iguana vs Veragua"
"220607_02","250607_02","Veragua","Lost Iguana",0.81321367694929,"Lost Iguana vs Veragua"
"220607_03","250607_02","Veragua","Lost Iguana",0.646385788973829,"Lost Iguana vs Veragua"
"220607_04","250607_02","Veragua","Lost Iguana",0.572297074939828,"Lost Iguana vs Veragua"
"220609_01","250607_02","Veragua","Lost Iguana",0.797798381149857,"Lost Iguana vs Veragua"
"220609_02","250607_02","Veragua","Lost Iguana",0.748843565600051,"Lost Iguana vs Veragua"
"220609_03","250607_02","Veragua","Lost Iguana",0.566528817342009,"Lost Iguana vs Veragua"
"220609_04","250607_02","Veragua","Lost Iguana",0.757141596294852,"Lost Iguana vs Veragua"
"220609_07","250607_02","Veragua","Lost Iguana",0.788369861346427,"Lost Iguana vs Veragua"
"220707_11","250607_02","Altos de Campana","Lost Iguana",0.694821019410718,"Lost Iguana vs Altos de Campana"
"220707_12","250607_02","Altos de Campana","Lost Iguana",0.693684806461912,"Lost Iguana vs Altos de Campana"
"220707_13","250607_02","Altos de Campana","Lost Iguana",0.740605835319348,"Lost Iguana vs Altos de Campana"
"220707_14","250607_02","Altos de Campana","Lost Iguana",0.717714402490992,"Lost Iguana vs Altos de Campana"
"220707_15","250607_02","Altos de Campana","Lost Iguana",0.691428530592379,"Lost Iguana vs Altos de Campana"
"220707_16","250607_02","Altos de Campana","Lost Iguana",0.80981621654241,"Lost Iguana vs Altos de Campana"
"220707_17","250607_02","Altos de Campana","Lost Iguana",0.802584016634994,"Lost Iguana vs Altos de Campana"
"220707_18","250607_02","Altos de Campana","Lost Iguana",0.749594395571489,"Lost Iguana vs Altos de Campana"
"220707_19","250607_02","Altos de Campana","Lost Iguana",0.769679786067002,"Lost Iguana vs Altos de Campana"
"220707_20","250607_02","Altos de Campana","Lost Iguana",0.797828404836917,"Lost Iguana vs Altos de Campana"
"220708_01","250607_02","Soberanía","Lost Iguana",0.650880064275322,"Lost Iguana vs Soberanía"
"220708_02","250607_02","Soberanía","Lost Iguana",0.595768552955485,"Lost Iguana vs Soberanía"
"220708_03","250607_02","Soberanía","Lost Iguana",0.618690219289241,"Lost Iguana vs Soberanía"
"220708_04","250607_02","Soberanía","Lost Iguana",0.653315428898711,"Lost Iguana vs Soberanía"
"220708_05","250607_02","Soberanía","Lost Iguana",0.759228425671527,"Lost Iguana vs Soberanía"
"220708_06","250607_02","Soberanía","Lost Iguana",0.451006147808438,"Lost Iguana vs Soberanía"
"220708_07","250607_02","Soberanía","Lost Iguana",0.716488002444932,"Lost Iguana vs Soberanía"
"220708_08","250607_02","Soberanía","Lost Iguana",0.775005996891951,"Lost Iguana vs Soberanía"
"220708_09","250607_02","Soberanía","Lost Iguana",0.706645343867387,"Lost Iguana vs Soberanía"
"220708_10","250607_02","Soberanía","Lost Iguana",0.833052603323067,"Lost Iguana vs Soberanía"
"250607_01","250607_02","Lost Iguana","Lost Iguana",0.446463724211069,"Lost Iguana vs Lost Iguana"
"220604_01","250607_03","Veragua","Lost Iguana",0.472671674498085,"Lost Iguana vs Veragua"
"220604_02","250607_03","Veragua","Lost Iguana",0.539504032089906,"Lost Iguana vs Veragua"
"220604_03","250607_03","Veragua","Lost Iguana",0.80036472121613,"Lost Iguana vs Veragua"
"220604_04","250607_03","Veragua","Lost Iguana",0.605924794518745,"Lost Iguana vs Veragua"
"220604_05","250607_03","Veragua","Lost Iguana",0.5818007454053,"Lost Iguana vs Veragua"
"220604_06","250607_03","Veragua","Lost Iguana",0.533089957302349,"Lost Iguana vs Veragua"
"220604_07","250607_03","Veragua","Lost Iguana",0.434276996709042,"Lost Iguana vs Veragua"
"220606_02","250607_03","Veragua","Lost Iguana",0.537532799472303,"Lost Iguana vs Veragua"
"220606_04","250607_03","Veragua","Lost Iguana",0.761808461818101,"Lost Iguana vs Veragua"
"220607_01","250607_03","Veragua","Lost Iguana",0.604176410093832,"Lost Iguana vs Veragua"
"220607_02","250607_03","Veragua","Lost Iguana",0.687794659871246,"Lost Iguana vs Veragua"
"220607_03","250607_03","Veragua","Lost Iguana",0.437803903049135,"Lost Iguana vs Veragua"
"220607_04","250607_03","Veragua","Lost Iguana",0.421039299838828,"Lost Iguana vs Veragua"
"220609_01","250607_03","Veragua","Lost Iguana",0.73299579226824,"Lost Iguana vs Veragua"
"220609_02","250607_03","Veragua","Lost Iguana",0.625597132905442,"Lost Iguana vs Veragua"
"220609_03","250607_03","Veragua","Lost Iguana",0.478677034254725,"Lost Iguana vs Veragua"
"220609_04","250607_03","Veragua","Lost Iguana",0.56850620811012,"Lost Iguana vs Veragua"
"220609_07","250607_03","Veragua","Lost Iguana",0.649599851531688,"Lost Iguana vs Veragua"
"220707_11","250607_03","Altos de Campana","Lost Iguana",0.533657151816769,"Lost Iguana vs Altos de Campana"
"220707_12","250607_03","Altos de Campana","Lost Iguana",0.500353161093194,"Lost Iguana vs Altos de Campana"
"220707_13","250607_03","Altos de Campana","Lost Iguana",0.575433959589257,"Lost Iguana vs Altos de Campana"
"220707_14","250607_03","Altos de Campana","Lost Iguana",0.535218200210907,"Lost Iguana vs Altos de Campana"
"220707_15","250607_03","Altos de Campana","Lost Iguana",0.590370405440015,"Lost Iguana vs Altos de Campana"
"220707_16","250607_03","Altos de Campana","Lost Iguana",0.599144645475966,"Lost Iguana vs Altos de Campana"
"220707_17","250607_03","Altos de Campana","Lost Iguana",0.624106175360697,"Lost Iguana vs Altos de Campana"
"220707_18","250607_03","Altos de Campana","Lost Iguana",0.567416295252305,"Lost Iguana vs Altos de Campana"
"220707_19","250607_03","Altos de Campana","Lost Iguana",0.660230188686026,"Lost Iguana vs Altos de Campana"
"220707_20","250607_03","Altos de Campana","Lost Iguana",0.585953548258987,"Lost Iguana vs Altos de Campana"
"220708_01","250607_03","Soberanía","Lost Iguana",0.479174650862032,"Lost Iguana vs Soberanía"
"220708_02","250607_03","Soberanía","Lost Iguana",0.499760500185422,"Lost Iguana vs Soberanía"
"220708_03","250607_03","Soberanía","Lost Iguana",0.485884996995193,"Lost Iguana vs Soberanía"
"220708_04","250607_03","Soberanía","Lost Iguana",0.580795322944707,"Lost Iguana vs Soberanía"
"220708_05","250607_03","Soberanía","Lost Iguana",0.667968247874321,"Lost Iguana vs Soberanía"
"220708_06","250607_03","Soberanía","Lost Iguana",0.42832476284377,"Lost Iguana vs Soberanía"
"220708_07","250607_03","Soberanía","Lost Iguana",0.564239511626274,"Lost Iguana vs Soberanía"
"220708_08","250607_03","Soberanía","Lost Iguana",0.593397557294261,"Lost Iguana vs Soberanía"
"220708_09","250607_03","Soberanía","Lost Iguana",0.55370645655856,"Lost Iguana vs Soberanía"
"220708_10","250607_03","Soberanía","Lost Iguana",0.828364931970787,"Lost Iguana vs Soberanía"
"250607_01","250607_03","Lost Iguana","Lost Iguana",0.352448821482138,"Lost Iguana vs Lost Iguana"
"250607_02","250607_03","Lost Iguana","Lost Iguana",0.475389948684573,"Lost Iguana vs Lost Iguana"
"220604_01","250607_04","Veragua","Lost Iguana",0.734251152584824,"Lost Iguana vs Veragua"
"220604_02","250607_04","Veragua","Lost Iguana",0.734767290171145,"Lost Iguana vs Veragua"
"220604_03","250607_04","Veragua","Lost Iguana",0.967942724536666,"Lost Iguana vs Veragua"
"220604_04","250607_04","Veragua","Lost Iguana",0.860316773397086,"Lost Iguana vs Veragua"
"220604_05","250607_04","Veragua","Lost Iguana",0.819377209189207,"Lost Iguana vs Veragua"
"220604_06","250607_04","Veragua","Lost Iguana",0.790303097110173,"Lost Iguana vs Veragua"
"220604_07","250607_04","Veragua","Lost Iguana",0.773720648462545,"Lost Iguana vs Veragua"
"220606_02","250607_04","Veragua","Lost Iguana",0.87555986206469,"Lost Iguana vs Veragua"
"220606_04","250607_04","Veragua","Lost Iguana",0.89785497015075,"Lost Iguana vs Veragua"
"220607_01","250607_04","Veragua","Lost Iguana",0.845346667277923,"Lost Iguana vs Veragua"
"220607_02","250607_04","Veragua","Lost Iguana",0.94766015596333,"Lost Iguana vs Veragua"
"220607_03","250607_04","Veragua","Lost Iguana",0.767633058256309,"Lost Iguana vs Veragua"
"220607_04","250607_04","Veragua","Lost Iguana",0.701797119961115,"Lost Iguana vs Veragua"
"220609_01","250607_04","Veragua","Lost Iguana",0.915696831959849,"Lost Iguana vs Veragua"
"220609_02","250607_04","Veragua","Lost Iguana",0.857003022911213,"Lost Iguana vs Veragua"
"220609_03","250607_04","Veragua","Lost Iguana",0.720326324659146,"Lost Iguana vs Veragua"
"220609_04","250607_04","Veragua","Lost Iguana",0.882230439716496,"Lost Iguana vs Veragua"
"220609_07","250607_04","Veragua","Lost Iguana",0.877502600628241,"Lost Iguana vs Veragua"
"220707_11","250607_04","Altos de Campana","Lost Iguana",0.809779749251732,"Lost Iguana vs Altos de Campana"
"220707_12","250607_04","Altos de Campana","Lost Iguana",0.79086657894878,"Lost Iguana vs Altos de Campana"
"220707_13","250607_04","Altos de Campana","Lost Iguana",0.824943275965008,"Lost Iguana vs Altos de Campana"
"220707_14","250607_04","Altos de Campana","Lost Iguana",0.82287316849539,"Lost Iguana vs Altos de Campana"
"220707_15","250607_04","Altos de Campana","Lost Iguana",0.773348532732766,"Lost Iguana vs Altos de Campana"
"220707_16","250607_04","Altos de Campana","Lost Iguana",0.900279537019152,"Lost Iguana vs Altos de Campana"
"220707_17","250607_04","Altos de Campana","Lost Iguana",0.894479516362322,"Lost Iguana vs Altos de Campana"
"220707_18","250607_04","Altos de Campana","Lost Iguana",0.84365390803765,"Lost Iguana vs Altos de Campana"
"220707_19","250607_04","Altos de Campana","Lost Iguana",0.848904213567363,"Lost Iguana vs Altos de Campana"
"220707_20","250607_04","Altos de Campana","Lost Iguana",0.872844393274688,"Lost Iguana vs Altos de Campana"
"220708_01","250607_04","Soberanía","Lost Iguana",0.791005441786268,"Lost Iguana vs Soberanía"
"220708_02","250607_04","Soberanía","Lost Iguana",0.708880000315952,"Lost Iguana vs Soberanía"
"220708_03","250607_04","Soberanía","Lost Iguana",0.708880272513145,"Lost Iguana vs Soberanía"
"220708_04","250607_04","Soberanía","Lost Iguana",0.807585528042518,"Lost Iguana vs Soberanía"
"220708_05","250607_04","Soberanía","Lost Iguana",0.80851325611768,"Lost Iguana vs Soberanía"
"220708_06","250607_04","Soberanía","Lost Iguana",0.578154150183001,"Lost Iguana vs Soberanía"
"220708_07","250607_04","Soberanía","Lost Iguana",0.828716429988255,"Lost Iguana vs Soberanía"
"220708_08","250607_04","Soberanía","Lost Iguana",0.866435550616295,"Lost Iguana vs Soberanía"
"220708_09","250607_04","Soberanía","Lost Iguana",0.794410571735493,"Lost Iguana vs Soberanía"
"220708_10","250607_04","Soberanía","Lost Iguana",0.9569220932985,"Lost Iguana vs Soberanía"
"250607_01","250607_04","Lost Iguana","Lost Iguana",0.639482930304129,"Lost Iguana vs Lost Iguana"
"250607_02","250607_04","Lost Iguana","Lost Iguana",0.414596685364804,"Lost Iguana vs Lost Iguana"
"250607_03","250607_04","Lost Iguana","Lost Iguana",0.636581707477064,"Lost Iguana vs Lost Iguana"
"220604_01","250607_05","Veragua","Lost Iguana",0.617244029095269,"Lost Iguana vs Veragua"
"220604_02","250607_05","Veragua","Lost Iguana",0.626063577309257,"Lost Iguana vs Veragua"
"220604_03","250607_05","Veragua","Lost Iguana",0.893544170608177,"Lost Iguana vs Veragua"
"220604_04","250607_05","Veragua","Lost Iguana",0.758310454116121,"Lost Iguana vs Veragua"
"220604_05","250607_05","Veragua","Lost Iguana",0.710426393554281,"Lost Iguana vs Veragua"
"220604_06","250607_05","Veragua","Lost Iguana",0.676633003647205,"Lost Iguana vs Veragua"
"220604_07","250607_05","Veragua","Lost Iguana",0.656574369965796,"Lost Iguana vs Veragua"
"220606_02","250607_05","Veragua","Lost Iguana",0.741687695998944,"Lost Iguana vs Veragua"
"220606_04","250607_05","Veragua","Lost Iguana",0.82734740994874,"Lost Iguana vs Veragua"
"220607_01","250607_05","Veragua","Lost Iguana",0.779886297100281,"Lost Iguana vs Veragua"
"220607_02","250607_05","Veragua","Lost Iguana",0.840487544477921,"Lost Iguana vs Veragua"
"220607_03","250607_05","Veragua","Lost Iguana",0.666456405637024,"Lost Iguana vs Veragua"
"220607_04","250607_05","Veragua","Lost Iguana",0.593276183005965,"Lost Iguana vs Veragua"
"220609_01","250607_05","Veragua","Lost Iguana",0.822258530580191,"Lost Iguana vs Veragua"
"220609_02","250607_05","Veragua","Lost Iguana",0.771318303363832,"Lost Iguana vs Veragua"
"220609_03","250607_05","Veragua","Lost Iguana",0.602853013864141,"Lost Iguana vs Veragua"
"220609_04","250607_05","Veragua","Lost Iguana",0.78901984421216,"Lost Iguana vs Veragua"
"220609_07","250607_05","Veragua","Lost Iguana",0.776673416606074,"Lost Iguana vs Veragua"
"220707_11","250607_05","Altos de Campana","Lost Iguana",0.718776589573197,"Lost Iguana vs Altos de Campana"
"220707_12","250607_05","Altos de Campana","Lost Iguana",0.724748312939626,"Lost Iguana vs Altos de Campana"
"220707_13","250607_05","Altos de Campana","Lost Iguana",0.766631303414327,"Lost Iguana vs Altos de Campana"
"220707_14","250607_05","Altos de Campana","Lost Iguana",0.727809593954823,"Lost Iguana vs Altos de Campana"
"220707_15","250607_05","Altos de Campana","Lost Iguana",0.70719335845862,"Lost Iguana vs Altos de Campana"
"220707_16","250607_05","Altos de Campana","Lost Iguana",0.829588342740948,"Lost Iguana vs Altos de Campana"
"220707_17","250607_05","Altos de Campana","Lost Iguana",0.827435256345606,"Lost Iguana vs Altos de Campana"
"220707_18","250607_05","Altos de Campana","Lost Iguana",0.773821813829537,"Lost Iguana vs Altos de Campana"
