"Sample_1","Sample_2","Site_1","Site_2","Pair","Metric","Distance"
"250607_10","220604_05","Lost","Veragua","Lost vs Veragua","Robust Aitchison",15.4452046753731
"250607_01","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",10.9823023103451
"250607_02","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",12.3116207834722
"250607_03","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.38297179584413
"250607_04","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",12.0416934575836
"250607_05","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.86676464855998
"250607_07","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",8.37641898997635
"250607_08","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.28713442409764
"250607_09","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.75973248672542
"250607_10","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",16.415288226305
"250607_01","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",20.1151312268026
"250607_02","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",21.0759530887994
"250607_03","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.36436452939713
"250607_04","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",22.3963887177303
"250607_05","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",20.8180461080001
"250607_07","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",17.189975804334
"250607_08","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",16.0898769767788
"250607_09","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",18.4281231471943
"250607_10","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",25.1961552145361
"250607_01","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",12.4532532187675
"250607_02","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",13.4780479616168
"250607_03","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",2.96735509642422
"250607_04","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",15.3580764898889
"250607_05","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",12.8911433594982
"250607_07","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.3926778164954
"250607_08","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",8.11361847865253
"250607_09","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",10.3633481012639
"250607_10","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",17.8508289326337
"250607_01","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",11.9856046884606
"250607_02","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",13.6768847721981
"250607_03","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",13.4528765829184
"250607_04","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.53713987386545
"250607_05","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.09617457640725
"250607_07","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",11.1054017547186
"250607_08","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",11.2529561219175
"250607_09","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.12801317281012
"250607_10","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",16.0244326216137
"250607_01","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",18.7682172304741
"250607_02","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",19.6501121217003
"250607_03","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.42968802536757
"250607_04","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",21.0805697032569
"250607_05","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",20.0920215097337
"250607_07","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",16.3844664447609
"250607_08","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",15.8534525884832
"250607_09","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",18.0762627624266
"250607_10","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",23.0360815012718
"250607_01","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",12.8317730868906
"250607_02","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",14.3306265735849
"250607_03","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.70647560443558
"250607_04","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",12.7934476902251
"250607_05","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",12.1128462865658
"250607_07","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",10.2793121649689
"250607_08","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.58492951371258
"250607_09","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",10.2563449098813
"250607_10","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",18.0890544850396
"250607_01","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",21.8352988332117
"250607_02","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",22.4847865830172
"250607_03","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",12.0625214920273
"250607_04","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",25.0178251780379
"250607_05","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",23.4825705390539
"250607_07","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",19.3672388868629
"250607_08","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",18.6528806709198
"250607_09","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",21.2816723235526
"250607_10","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",26.0075782749256
"250607_01","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",13.9163706989765
"250607_02","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",14.7993532094778
"250607_03","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.15409115855759
"250607_04","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",17.1773025765436
"250607_05","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",14.9992414398561
"250607_07","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",11.0378011462782
"250607_08","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",10.0329289030892
"250607_09","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",12.5782705053942
"250607_10","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",18.9243451362958
"250607_01","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",14.4943048618846
"250607_02","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",16.1473502861125
"250607_03","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",13.7964914149305
"250607_04","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",10.841652471197
"250607_05","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",11.8304461511609
"250607_07","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",13.0731151721644
"250607_08","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",12.8152121397057
"250607_09","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",11.3176107597544
"250607_10","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",18.9567066300434
"250607_01","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",20.0145291920819
"250607_02","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",21.0491133474818
"250607_03","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.59220567941392
"250607_04","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",21.9717380514698
"250607_05","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",20.2852630817165
"250607_07","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",16.9841735022697
"250607_08","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",15.7185104416628
"250607_09","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",17.8580043804791
"250607_10","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",25.3523645247656
"250607_01","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.30085502178463
"250607_02","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",10.285433720831
"250607_03","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.10893688461935
"250607_04","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",12.9226377705961
"250607_05","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.6150006516574
"250607_07","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.22236001532656
"250607_08","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.73324164445846
"250607_09","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.96087008393053
"250607_10","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",14.7915261066832
"250607_01","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",14.4562078783846
"250607_02","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",15.5955872347409
"250607_03","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.89154055817999
"250607_04","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",16.3267703145674
"250607_05","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",15.1364461284842
"250607_07","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",11.7865252916828
"250607_08","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",11.0866263907195
"250607_09","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",13.0113422101056
"250607_10","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",19.3806622333341
"250607_01","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",23.2861285364437
"250607_02","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",24.1346535961517
"250607_03","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",12.4262928899873
"250607_04","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",25.9050923081525
"250607_05","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",24.0789713488478
"250607_07","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",20.3027155442722
"250607_08","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",19.0780494479772
"250607_09","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",21.5932759024714
"250607_10","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",28.3681185693265
"250607_01","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",16.9260896572509
"250607_02","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",17.5339660968251
"250607_03","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",8.00190336890741
"250607_04","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",20.541759053073
"250607_05","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",18.7826730969988
"250607_07","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",14.6124760939448
"250607_08","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",14.0657426975963
"250607_09","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",16.6711675419726
"250607_10","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",20.9664729811678
"250607_01","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",21.120927839502
"250607_02","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",21.6486782095561
"250607_03","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",13.6271958016129
"250607_04","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",24.2022510815104
"250607_05","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",23.1772340240848
"250607_07","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",19.3023348741348
"250607_08","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",19.0983355417376
"250607_09","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",21.4192888787661
"250607_10","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",24.316281654832
"250607_01","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",21.3184196330656
"250607_02","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",21.8768976375468
"250607_03","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",13.3791657114625
"250607_04","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",24.3849051767375
"250607_05","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",23.302392865784
"250607_07","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",19.3805933870734
"250607_08","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",19.093264194782
"250607_09","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",21.4674018666959
"250607_10","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",24.6950689766437
"250607_01","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",19.8648563956692
"250607_02","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",20.5595537645515
"250607_03","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",10.6120659109872
"250607_04","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",22.8644231876375
"250607_05","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",21.5303499485775
"250607_07","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",17.5340355906349
"250607_08","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",16.978217733213
"250607_09","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",19.4568874041328
"250607_10","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",23.9092396672055
"250607_01","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",15.5652407953055
"250607_02","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",15.9602746360645
"250607_03","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",11.0210602741426
"250607_04","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",19.1016031020388
"250607_05","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",17.95402222921
"250607_07","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",14.3320443623988
"250607_08","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",14.5611057639121
"250607_09","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",16.5571835170718
"250607_10","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",18.1173839824269
"250607_01","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",23.5874601986694
"250607_02","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",24.3438490806523
"250607_03","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",15.1975331194814
"250607_04","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",25.7105980677579
"250607_05","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",25.189859824088
"250607_07","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",21.5602252590914
"250607_08","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",21.2530055786076
"250607_09","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",23.4021007836319
"250607_10","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",27.173842788513
"250607_01","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",21.0116368289688
"250607_02","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",21.8677020225231
"250607_03","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",13.1620875518037
"250607_04","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",22.746081870133
"250607_05","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",22.4760772514719
"250607_07","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",19.0826577275591
"250607_08","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",18.8997920987582
"250607_09","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",20.8166991550437
"250607_10","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",24.5940844126831
"250607_01","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",24.741697306382
"250607_02","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",25.65772896757
"250607_03","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",15.7360729996181
"250607_04","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",26.250950787099
"250607_05","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",25.9716392026941
"250607_07","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",22.5257452852049
"250607_08","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",22.1017836327856
"250607_09","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",24.1315269530849
"250607_10","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",28.6972166377202
"250607_01","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",18.1185693630746
"250607_02","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",18.2482536308172
"250607_03","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",12.9725384679915
"250607_04","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",22.4995937419204
"250607_05","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",20.8075418378937
"250607_07","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",16.8029536138683
"250607_08","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",16.8334031746837
"250607_09","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",19.2285786371561
"250607_10","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",20.4862862728955
"250607_01","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",22.9699287106819
"250607_02","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",23.6941238639775
"250607_03","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",16.3222094270716
"250607_04","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",24.6973175410912
"250607_05","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",24.6905009748298
"250607_07","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",21.4256277286917
"250607_08","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",21.472072909841
"250607_09","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",23.2737195546858
"250607_10","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",25.8671465670947
"250607_01","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",14.1078903323544
"250607_02","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",14.8018966185945
"250607_03","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",4.94068641537641
"250607_04","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",17.8347178531825
"250607_05","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",15.8229586235118
"250607_07","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",11.6406770613343
"250607_08","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",11.0238790510041
"250607_09","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",13.6315343901392
"250607_10","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",18.4797965822579
"250607_01","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",12.5408461453309
"250607_02","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",12.9656478295489
"250607_03","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",3.70288182667283
"250607_04","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",17.6663911942582
"250607_05","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",14.1244472916533
"250607_07","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",9.63245383590414
"250607_08","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.26182330830666
"250607_09","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",11.4732007857603
"250607_10","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",17.422924700988
"250607_01","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",14.3255752685847
"250607_02","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",14.8789805925574
"250607_03","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.13445281393507
"250607_04","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",18.5920827109697
"250607_05","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",16.2141878897523
"250607_07","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",11.8259339863098
"250607_08","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",11.1024438486846
"250607_09","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",13.9332760502429
"250607_10","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",18.6552986635847
"250607_01","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",12.481734301551
"250607_02","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",13.0555089897178
"250607_03","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",3.50366855817685
"250607_04","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",17.12973069467
"250607_05","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",13.6621635169597
"250607_07","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",9.4428891506926
"250607_08","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",7.93740482514638
"250607_09","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",10.9622261279238
"250607_10","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",17.6154328488538
"250607_01","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",10.9170701089948
"250607_02","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",11.3985574494777
"250607_03","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",10.1488075587907
"250607_04","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",14.2038664715423
"250607_05","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",13.2742870673504
"250607_07","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",10.3806238787163
"250607_08","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",11.1501589256373
"250607_09","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",12.3887298307243
"250607_10","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",13.0492043056647
"250607_01","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",10.7175213489047
"250607_02","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",11.3795417032277
"250607_03","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",2.20149321968533
"250607_04","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",15.3471272912636
"250607_05","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",11.9497894574806
"250607_07","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",7.6778754084551
"250607_08","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",6.27845995508708
"250607_09","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",9.29031276058807
"250607_10","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",15.8845173381231
"250607_01","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",15.9239138848774
"250607_02","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",16.3288434293847
"250607_03","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",9.68969063042159
"250607_04","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",19.8450415604049
"250607_05","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",18.2586394179326
"250607_07","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",14.2487432185663
"250607_08","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",14.1601734756401
"250607_09","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",16.5301838859239
"250607_10","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",19.0484222807836
"250607_01","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",19.4170321019084
"250607_02","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",19.8617714429523
"250607_03","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",12.9236556905086
"250607_04","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",22.7367119355641
"250607_05","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",21.6499535844803
"250607_07","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",17.8236830838115
"250607_08","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",17.7724465742246
"250607_09","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",20.0194254280896
"250607_10","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",22.3019478737148
"250607_01","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",19.0452113597058
"250607_02","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",19.4995815543861
"250607_03","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",15.4556133203971
"250607_04","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",21.3817273099263
"250607_05","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",21.2402952894028
"250607_07","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",18.2495674285368
"250607_08","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",18.7361483823961
"250607_09","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",20.2537466505034
"250607_10","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",20.8346078901664
"250607_01","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",12.3064064616395
"250607_02","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",11.8880106792406
"250607_03","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",19.7543975919467
"250607_04","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",14.5027208374546
"250607_05","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",14.3634350678603
"250607_07","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",14.6108290592255
"250607_08","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",16.2518819150366
"250607_09","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",15.5198603530311
