"Sample_1","Sample_2","Site_1","Site_2","Bray_Curtis","Pair"
"220604_05","220708_08","Veragua","Soberanía",0.693744899643177,"Veragua vs Soberanía"
"220604_06","220708_08","Veragua","Soberanía",0.581073321192433,"Veragua vs Soberanía"
"220604_07","220708_08","Veragua","Soberanía",0.552364610108143,"Veragua vs Soberanía"
"220606_02","220708_08","Veragua","Soberanía",0.622219845625168,"Veragua vs Soberanía"
"220606_04","220708_08","Veragua","Soberanía",0.882512181916622,"Veragua vs Soberanía"
"220607_01","220708_08","Veragua","Soberanía",0.752518587050819,"Veragua vs Soberanía"
"220607_02","220708_08","Veragua","Soberanía",0.87435026243955,"Veragua vs Soberanía"
"220607_03","220708_08","Veragua","Soberanía",0.530886984024727,"Veragua vs Soberanía"
"220607_04","220708_08","Veragua","Soberanía",0.610522564769167,"Veragua vs Soberanía"
"220609_01","220708_08","Veragua","Soberanía",0.814051052289108,"Veragua vs Soberanía"
"220609_02","220708_08","Veragua","Soberanía",0.68982207582339,"Veragua vs Soberanía"
"220609_03","220708_08","Veragua","Soberanía",0.618846229907032,"Veragua vs Soberanía"
"220609_04","220708_08","Veragua","Soberanía",0.558587252266628,"Veragua vs Soberanía"
"220609_07","220708_08","Veragua","Soberanía",0.62884943846214,"Veragua vs Soberanía"
"220707_11","220708_08","Altos de Campana","Soberanía",0.64804560857814,"Altos de Campana vs Soberanía"
"220707_12","220708_08","Altos de Campana","Soberanía",0.736455179561688,"Altos de Campana vs Soberanía"
"220707_13","220708_08","Altos de Campana","Soberanía",0.747554593033748,"Altos de Campana vs Soberanía"
"220707_14","220708_08","Altos de Campana","Soberanía",0.71855080032335,"Altos de Campana vs Soberanía"
"220707_15","220708_08","Altos de Campana","Soberanía",0.748632662859711,"Altos de Campana vs Soberanía"
"220707_16","220708_08","Altos de Campana","Soberanía",0.517258256632377,"Altos de Campana vs Soberanía"
"220707_17","220708_08","Altos de Campana","Soberanía",0.716044314634322,"Altos de Campana vs Soberanía"
"220707_18","220708_08","Altos de Campana","Soberanía",0.61548829520469,"Altos de Campana vs Soberanía"
"220707_19","220708_08","Altos de Campana","Soberanía",0.713243631048774,"Altos de Campana vs Soberanía"
"220707_20","220708_08","Altos de Campana","Soberanía",0.587999922346348,"Altos de Campana vs Soberanía"
"220708_01","220708_08","Soberanía","Soberanía",0.437863730169697,"Soberanía vs Soberanía"
"220708_02","220708_08","Soberanía","Soberanía",0.682165598174321,"Soberanía vs Soberanía"
"220708_03","220708_08","Soberanía","Soberanía",0.600057934201916,"Soberanía vs Soberanía"
"220708_04","220708_08","Soberanía","Soberanía",0.742919925057619,"Soberanía vs Soberanía"
"220708_05","220708_08","Soberanía","Soberanía",0.601396217411653,"Soberanía vs Soberanía"
"220708_06","220708_08","Soberanía","Soberanía",0.615227716522502,"Soberanía vs Soberanía"
"220708_07","220708_08","Soberanía","Soberanía",0.613192191972547,"Soberanía vs Soberanía"
"220604_01","220708_09","Veragua","Soberanía",0.868155912864551,"Veragua vs Soberanía"
"220604_02","220708_09","Veragua","Soberanía",0.904999154653804,"Veragua vs Soberanía"
"220604_03","220708_09","Veragua","Soberanía",0.893366017266375,"Veragua vs Soberanía"
"220604_04","220708_09","Veragua","Soberanía",0.835519664310333,"Veragua vs Soberanía"
"220604_05","220708_09","Veragua","Soberanía",0.782953423426859,"Veragua vs Soberanía"
"220604_06","220708_09","Veragua","Soberanía",0.745631445266416,"Veragua vs Soberanía"
"220604_07","220708_09","Veragua","Soberanía",0.79679584657392,"Veragua vs Soberanía"
"220606_02","220708_09","Veragua","Soberanía",0.834609095002999,"Veragua vs Soberanía"
"220606_04","220708_09","Veragua","Soberanía",0.922761705055979,"Veragua vs Soberanía"
"220607_01","220708_09","Veragua","Soberanía",0.846952842925264,"Veragua vs Soberanía"
"220607_02","220708_09","Veragua","Soberanía",0.897919851373753,"Veragua vs Soberanía"
"220607_03","220708_09","Veragua","Soberanía",0.727730008872888,"Veragua vs Soberanía"
"220607_04","220708_09","Veragua","Soberanía",0.848637282657718,"Veragua vs Soberanía"
"220609_01","220708_09","Veragua","Soberanía",0.904727615928049,"Veragua vs Soberanía"
"220609_02","220708_09","Veragua","Soberanía",0.758670839540676,"Veragua vs Soberanía"
"220609_03","220708_09","Veragua","Soberanía",0.7885138254804,"Veragua vs Soberanía"
"220609_04","220708_09","Veragua","Soberanía",0.724848898925323,"Veragua vs Soberanía"
"220609_07","220708_09","Veragua","Soberanía",0.7712701579031,"Veragua vs Soberanía"
"220707_11","220708_09","Altos de Campana","Soberanía",0.585907935149396,"Altos de Campana vs Soberanía"
"220707_12","220708_09","Altos de Campana","Soberanía",0.539808921106916,"Altos de Campana vs Soberanía"
"220707_13","220708_09","Altos de Campana","Soberanía",0.729478617025202,"Altos de Campana vs Soberanía"
"220707_14","220708_09","Altos de Campana","Soberanía",0.716904163043808,"Altos de Campana vs Soberanía"
"220707_15","220708_09","Altos de Campana","Soberanía",0.65065890255854,"Altos de Campana vs Soberanía"
"220707_16","220708_09","Altos de Campana","Soberanía",0.464278366111952,"Altos de Campana vs Soberanía"
"220707_17","220708_09","Altos de Campana","Soberanía",0.764575292305681,"Altos de Campana vs Soberanía"
"220707_18","220708_09","Altos de Campana","Soberanía",0.726191775485635,"Altos de Campana vs Soberanía"
"220707_19","220708_09","Altos de Campana","Soberanía",0.619523234488669,"Altos de Campana vs Soberanía"
"220707_20","220708_09","Altos de Campana","Soberanía",0.739633498281207,"Altos de Campana vs Soberanía"
"220708_01","220708_09","Soberanía","Soberanía",0.556036983818524,"Soberanía vs Soberanía"
"220708_02","220708_09","Soberanía","Soberanía",0.870408186051653,"Soberanía vs Soberanía"
"220708_03","220708_09","Soberanía","Soberanía",0.5817582837126,"Soberanía vs Soberanía"
"220708_04","220708_09","Soberanía","Soberanía",0.856436642649298,"Soberanía vs Soberanía"
"220708_05","220708_09","Soberanía","Soberanía",0.895193893860527,"Soberanía vs Soberanía"
"220708_06","220708_09","Soberanía","Soberanía",0.781705157344537,"Soberanía vs Soberanía"
"220708_07","220708_09","Soberanía","Soberanía",0.75967503239253,"Soberanía vs Soberanía"
"220708_08","220708_09","Soberanía","Soberanía",0.622348434896403,"Soberanía vs Soberanía"
"220604_01","220708_10","Veragua","Soberanía",0.911451476427758,"Veragua vs Soberanía"
"220604_02","220708_10","Veragua","Soberanía",0.876343408375067,"Veragua vs Soberanía"
"220604_03","220708_10","Veragua","Soberanía",0.704701615691355,"Veragua vs Soberanía"
"220604_04","220708_10","Veragua","Soberanía",0.82515189016142,"Veragua vs Soberanía"
"220604_05","220708_10","Veragua","Soberanía",0.771519832115606,"Veragua vs Soberanía"
"220604_06","220708_10","Veragua","Soberanía",0.789141356139216,"Veragua vs Soberanía"
"220604_07","220708_10","Veragua","Soberanía",0.819212362966255,"Veragua vs Soberanía"
"220606_02","220708_10","Veragua","Soberanía",0.769720291736473,"Veragua vs Soberanía"
"220606_04","220708_10","Veragua","Soberanía",0.899949238451634,"Veragua vs Soberanía"
"220607_01","220708_10","Veragua","Soberanía",0.880658745368091,"Veragua vs Soberanía"
"220607_02","220708_10","Veragua","Soberanía",0.902073206320829,"Veragua vs Soberanía"
"220607_03","220708_10","Veragua","Soberanía",0.771442136117578,"Veragua vs Soberanía"
"220607_04","220708_10","Veragua","Soberanía",0.791720192688933,"Veragua vs Soberanía"
"220609_01","220708_10","Veragua","Soberanía",0.821786728975892,"Veragua vs Soberanía"
"220609_02","220708_10","Veragua","Soberanía",0.820519586699171,"Veragua vs Soberanía"
"220609_03","220708_10","Veragua","Soberanía",0.73531433600059,"Veragua vs Soberanía"
"220609_04","220708_10","Veragua","Soberanía",0.687393049067742,"Veragua vs Soberanía"
"220609_07","220708_10","Veragua","Soberanía",0.871029656927014,"Veragua vs Soberanía"
"220707_11","220708_10","Altos de Campana","Soberanía",0.798756792038693,"Altos de Campana vs Soberanía"
"220707_12","220708_10","Altos de Campana","Soberanía",0.739295162332213,"Altos de Campana vs Soberanía"
"220707_13","220708_10","Altos de Campana","Soberanía",0.8307180870332,"Altos de Campana vs Soberanía"
"220707_14","220708_10","Altos de Campana","Soberanía",0.842298069337311,"Altos de Campana vs Soberanía"
"220707_15","220708_10","Altos de Campana","Soberanía",0.843821687464672,"Altos de Campana vs Soberanía"
"220707_16","220708_10","Altos de Campana","Soberanía",0.739744603807746,"Altos de Campana vs Soberanía"
"220707_17","220708_10","Altos de Campana","Soberanía",0.738979919107799,"Altos de Campana vs Soberanía"
"220707_18","220708_10","Altos de Campana","Soberanía",0.755849795078087,"Altos de Campana vs Soberanía"
"220707_19","220708_10","Altos de Campana","Soberanía",0.82135831472643,"Altos de Campana vs Soberanía"
"220707_20","220708_10","Altos de Campana","Soberanía",0.788271339660453,"Altos de Campana vs Soberanía"
"220708_01","220708_10","Soberanía","Soberanía",0.678966553592149,"Soberanía vs Soberanía"
"220708_02","220708_10","Soberanía","Soberanía",0.898193538420168,"Soberanía vs Soberanía"
"220708_03","220708_10","Soberanía","Soberanía",0.847022403262777,"Soberanía vs Soberanía"
"220708_04","220708_10","Soberanía","Soberanía",0.87785160480923,"Soberanía vs Soberanía"
"220708_05","220708_10","Soberanía","Soberanía",0.921953201754323,"Soberanía vs Soberanía"
"220708_06","220708_10","Soberanía","Soberanía",0.847231633009722,"Soberanía vs Soberanía"
"220708_07","220708_10","Soberanía","Soberanía",0.852545268068436,"Soberanía vs Soberanía"
"220708_08","220708_10","Soberanía","Soberanía",0.664324379488109,"Soberanía vs Soberanía"
"220708_09","220708_10","Soberanía","Soberanía",0.767099228274416,"Soberanía vs Soberanía"
"220604_01","250607_01","Veragua","Lost Iguana",0.518445979881807,"Lost Iguana vs Veragua"
"220604_02","250607_01","Veragua","Lost Iguana",0.449989282683927,"Lost Iguana vs Veragua"
"220604_03","250607_01","Veragua","Lost Iguana",0.721281405454065,"Lost Iguana vs Veragua"
"220604_04","250607_01","Veragua","Lost Iguana",0.53075201018849,"Lost Iguana vs Veragua"
"220604_05","250607_01","Veragua","Lost Iguana",0.498433181833804,"Lost Iguana vs Veragua"
"220604_06","250607_01","Veragua","Lost Iguana",0.442304164300175,"Lost Iguana vs Veragua"
"220604_07","250607_01","Veragua","Lost Iguana",0.651229825997306,"Lost Iguana vs Veragua"
"220606_02","250607_01","Veragua","Lost Iguana",0.434529820663654,"Lost Iguana vs Veragua"
"220606_04","250607_01","Veragua","Lost Iguana",0.836946674013279,"Lost Iguana vs Veragua"
"220607_01","250607_01","Veragua","Lost Iguana",0.878400997060115,"Lost Iguana vs Veragua"
"220607_02","250607_01","Veragua","Lost Iguana",0.502487075317561,"Lost Iguana vs Veragua"
"220607_03","250607_01","Veragua","Lost Iguana",0.561475887240817,"Lost Iguana vs Veragua"
"220607_04","250607_01","Veragua","Lost Iguana",0.554708441206862,"Lost Iguana vs Veragua"
"220609_01","250607_01","Veragua","Lost Iguana",0.444759526087691,"Lost Iguana vs Veragua"
"220609_02","250607_01","Veragua","Lost Iguana",0.544021712405751,"Lost Iguana vs Veragua"
"220609_03","250607_01","Veragua","Lost Iguana",0.520202208429363,"Lost Iguana vs Veragua"
"220609_04","250607_01","Veragua","Lost Iguana",0.469370037451499,"Lost Iguana vs Veragua"
"220609_07","250607_01","Veragua","Lost Iguana",0.761581130436364,"Lost Iguana vs Veragua"
"220707_11","250607_01","Altos de Campana","Lost Iguana",0.69775564700008,"Lost Iguana vs Altos de Campana"
"220707_12","250607_01","Altos de Campana","Lost Iguana",0.748700164574883,"Lost Iguana vs Altos de Campana"
"220707_13","250607_01","Altos de Campana","Lost Iguana",0.762515430944187,"Lost Iguana vs Altos de Campana"
"220707_14","250607_01","Altos de Campana","Lost Iguana",0.655701876175712,"Lost Iguana vs Altos de Campana"
"220707_15","250607_01","Altos de Campana","Lost Iguana",0.859992114249335,"Lost Iguana vs Altos de Campana"
"220707_16","250607_01","Altos de Campana","Lost Iguana",0.652987218813906,"Lost Iguana vs Altos de Campana"
"220707_17","250607_01","Altos de Campana","Lost Iguana",0.648769483274199,"Lost Iguana vs Altos de Campana"
"220707_18","250607_01","Altos de Campana","Lost Iguana",0.671165793120119,"Lost Iguana vs Altos de Campana"
"220707_19","250607_01","Altos de Campana","Lost Iguana",0.72350769622273,"Lost Iguana vs Altos de Campana"
"220707_20","250607_01","Altos de Campana","Lost Iguana",0.762013678415174,"Lost Iguana vs Altos de Campana"
"220708_01","250607_01","Soberanía","Lost Iguana",0.688583994318522,"Lost Iguana vs Soberanía"
"220708_02","250607_01","Soberanía","Lost Iguana",0.776207986991285,"Lost Iguana vs Soberanía"
"220708_03","250607_01","Soberanía","Lost Iguana",0.807157902315928,"Lost Iguana vs Soberanía"
"220708_04","250607_01","Soberanía","Lost Iguana",0.722749333098505,"Lost Iguana vs Soberanía"
"220708_05","250607_01","Soberanía","Lost Iguana",0.831805981595092,"Lost Iguana vs Soberanía"
"220708_06","250607_01","Soberanía","Lost Iguana",0.70268931904748,"Lost Iguana vs Soberanía"
"220708_07","250607_01","Soberanía","Lost Iguana",0.780575831675486,"Lost Iguana vs Soberanía"
"220708_08","250607_01","Soberanía","Lost Iguana",0.699849916212993,"Lost Iguana vs Soberanía"
"220708_09","250607_01","Soberanía","Lost Iguana",0.909127120400707,"Lost Iguana vs Soberanía"
"220708_10","250607_01","Soberanía","Lost Iguana",0.784753726838968,"Lost Iguana vs Soberanía"
"220604_01","250607_02","Veragua","Lost Iguana",0.657816854234242,"Lost Iguana vs Veragua"
"220604_02","250607_02","Veragua","Lost Iguana",0.839863648893412,"Lost Iguana vs Veragua"
"220604_03","250607_02","Veragua","Lost Iguana",0.795594067319115,"Lost Iguana vs Veragua"
"220604_04","250607_02","Veragua","Lost Iguana",0.769576644431696,"Lost Iguana vs Veragua"
"220604_05","250607_02","Veragua","Lost Iguana",0.627588542446032,"Lost Iguana vs Veragua"
"220604_06","250607_02","Veragua","Lost Iguana",0.682206471537787,"Lost Iguana vs Veragua"
"220604_07","250607_02","Veragua","Lost Iguana",0.669568838216443,"Lost Iguana vs Veragua"
"220606_02","250607_02","Veragua","Lost Iguana",0.639953049651408,"Lost Iguana vs Veragua"
"220606_04","250607_02","Veragua","Lost Iguana",0.829096507579689,"Lost Iguana vs Veragua"
"220607_01","250607_02","Veragua","Lost Iguana",0.889723694567855,"Lost Iguana vs Veragua"
"220607_02","250607_02","Veragua","Lost Iguana",0.833582367056567,"Lost Iguana vs Veragua"
"220607_03","250607_02","Veragua","Lost Iguana",0.733418941909416,"Lost Iguana vs Veragua"
"220607_04","250607_02","Veragua","Lost Iguana",0.690649176275774,"Lost Iguana vs Veragua"
"220609_01","250607_02","Veragua","Lost Iguana",0.761139450241881,"Lost Iguana vs Veragua"
"220609_02","250607_02","Veragua","Lost Iguana",0.751533392210184,"Lost Iguana vs Veragua"
"220609_03","250607_02","Veragua","Lost Iguana",0.672152622775605,"Lost Iguana vs Veragua"
"220609_04","250607_02","Veragua","Lost Iguana",0.68161293681746,"Lost Iguana vs Veragua"
"220609_07","250607_02","Veragua","Lost Iguana",0.784326803383779,"Lost Iguana vs Veragua"
"220707_11","250607_02","Altos de Campana","Lost Iguana",0.777355836024255,"Lost Iguana vs Altos de Campana"
"220707_12","250607_02","Altos de Campana","Lost Iguana",0.808316872469293,"Lost Iguana vs Altos de Campana"
"220707_13","250607_02","Altos de Campana","Lost Iguana",0.804093910354911,"Lost Iguana vs Altos de Campana"
"220707_14","250607_02","Altos de Campana","Lost Iguana",0.780497972914538,"Lost Iguana vs Altos de Campana"
"220707_15","250607_02","Altos de Campana","Lost Iguana",0.904627288249152,"Lost Iguana vs Altos de Campana"
"220707_16","250607_02","Altos de Campana","Lost Iguana",0.693528827796869,"Lost Iguana vs Altos de Campana"
"220707_17","250607_02","Altos de Campana","Lost Iguana",0.753295623486455,"Lost Iguana vs Altos de Campana"
"220707_18","250607_02","Altos de Campana","Lost Iguana",0.644958573457264,"Lost Iguana vs Altos de Campana"
"220707_19","250607_02","Altos de Campana","Lost Iguana",0.768323154183725,"Lost Iguana vs Altos de Campana"
"220707_20","250607_02","Altos de Campana","Lost Iguana",0.798767358971902,"Lost Iguana vs Altos de Campana"
"220708_01","250607_02","Soberanía","Lost Iguana",0.625978646549755,"Lost Iguana vs Soberanía"
"220708_02","250607_02","Soberanía","Lost Iguana",0.252494519854602,"Lost Iguana vs Soberanía"
"220708_03","250607_02","Soberanía","Lost Iguana",0.538670747813895,"Lost Iguana vs Soberanía"
"220708_04","250607_02","Soberanía","Lost Iguana",0.193149222796293,"Lost Iguana vs Soberanía"
"220708_05","250607_02","Soberanía","Lost Iguana",0.799893541978113,"Lost Iguana vs Soberanía"
"220708_06","250607_02","Soberanía","Lost Iguana",0.507438713448388,"Lost Iguana vs Soberanía"
"220708_07","250607_02","Soberanía","Lost Iguana",0.405484852557335,"Lost Iguana vs Soberanía"
"220708_08","250607_02","Soberanía","Lost Iguana",0.715847644540035,"Lost Iguana vs Soberanía"
"220708_09","250607_02","Soberanía","Lost Iguana",0.84458504389256,"Lost Iguana vs Soberanía"
"220708_10","250607_02","Soberanía","Lost Iguana",0.807566767468111,"Lost Iguana vs Soberanía"
"250607_01","250607_02","Lost Iguana","Lost Iguana",0.611701131947519,"Lost Iguana vs Lost Iguana"
"220604_01","250607_03","Veragua","Lost Iguana",0.367804614318919,"Lost Iguana vs Veragua"
"220604_02","250607_03","Veragua","Lost Iguana",0.385718208128796,"Lost Iguana vs Veragua"
"220604_03","250607_03","Veragua","Lost Iguana",0.871588211808374,"Lost Iguana vs Veragua"
"220604_04","250607_03","Veragua","Lost Iguana",0.556687509692945,"Lost Iguana vs Veragua"
"220604_05","250607_03","Veragua","Lost Iguana",0.595027388644015,"Lost Iguana vs Veragua"
"220604_06","250607_03","Veragua","Lost Iguana",0.455107963260656,"Lost Iguana vs Veragua"
"220604_07","250607_03","Veragua","Lost Iguana",0.538895835835709,"Lost Iguana vs Veragua"
"220606_02","250607_03","Veragua","Lost Iguana",0.551473562591684,"Lost Iguana vs Veragua"
"220606_04","250607_03","Veragua","Lost Iguana",0.850911838251255,"Lost Iguana vs Veragua"
"220607_01","250607_03","Veragua","Lost Iguana",0.890225439199651,"Lost Iguana vs Veragua"
"220607_02","250607_03","Veragua","Lost Iguana",0.509025870802481,"Lost Iguana vs Veragua"
"220607_03","250607_03","Veragua","Lost Iguana",0.543752246136645,"Lost Iguana vs Veragua"
"220607_04","250607_03","Veragua","Lost Iguana",0.513596665444571,"Lost Iguana vs Veragua"
"220609_01","250607_03","Veragua","Lost Iguana",0.500435852169131,"Lost Iguana vs Veragua"
"220609_02","250607_03","Veragua","Lost Iguana",0.563948274616515,"Lost Iguana vs Veragua"
"220609_03","250607_03","Veragua","Lost Iguana",0.584594920527635,"Lost Iguana vs Veragua"
"220609_04","250607_03","Veragua","Lost Iguana",0.545230795797602,"Lost Iguana vs Veragua"
"220609_07","250607_03","Veragua","Lost Iguana",0.61592212185237,"Lost Iguana vs Veragua"
"220707_11","250607_03","Altos de Campana","Lost Iguana",0.696597548517063,"Lost Iguana vs Altos de Campana"
"220707_12","250607_03","Altos de Campana","Lost Iguana",0.88180452698282,"Lost Iguana vs Altos de Campana"
"220707_13","250607_03","Altos de Campana","Lost Iguana",0.932833730860968,"Lost Iguana vs Altos de Campana"
"220707_14","250607_03","Altos de Campana","Lost Iguana",0.685699620381757,"Lost Iguana vs Altos de Campana"
"220707_15","250607_03","Altos de Campana","Lost Iguana",0.923995000297601,"Lost Iguana vs Altos de Campana"
"220707_16","250607_03","Altos de Campana","Lost Iguana",0.761800210304942,"Lost Iguana vs Altos de Campana"
"220707_17","250607_03","Altos de Campana","Lost Iguana",0.792378500082373,"Lost Iguana vs Altos de Campana"
"220707_18","250607_03","Altos de Campana","Lost Iguana",0.739835023825613,"Lost Iguana vs Altos de Campana"
"220707_19","250607_03","Altos de Campana","Lost Iguana",0.755920414196998,"Lost Iguana vs Altos de Campana"
"220707_20","250607_03","Altos de Campana","Lost Iguana",0.714036723767391,"Lost Iguana vs Altos de Campana"
"220708_01","250607_03","Soberanía","Lost Iguana",0.729658628442204,"Lost Iguana vs Soberanía"
"220708_02","250607_03","Soberanía","Lost Iguana",0.748206736658885,"Lost Iguana vs Soberanía"
"220708_03","250607_03","Soberanía","Lost Iguana",0.755874888931723,"Lost Iguana vs Soberanía"
"220708_04","250607_03","Soberanía","Lost Iguana",0.751728445054276,"Lost Iguana vs Soberanía"
"220708_05","250607_03","Soberanía","Lost Iguana",0.882492113564669,"Lost Iguana vs Soberanía"
"220708_06","250607_03","Soberanía","Lost Iguana",0.569027763242484,"Lost Iguana vs Soberanía"
"220708_07","250607_03","Soberanía","Lost Iguana",0.763588614517965,"Lost Iguana vs Soberanía"
"220708_08","250607_03","Soberanía","Lost Iguana",0.67468952124598,"Lost Iguana vs Soberanía"
"220708_09","250607_03","Soberanía","Lost Iguana",0.932386865645049,"Lost Iguana vs Soberanía"
"220708_10","250607_03","Soberanía","Lost Iguana",0.868243566427707,"Lost Iguana vs Soberanía"
"250607_01","250607_03","Lost Iguana","Lost Iguana",0.320318396682859,"Lost Iguana vs Lost Iguana"
"250607_02","250607_03","Lost Iguana","Lost Iguana",0.716842005099835,"Lost Iguana vs Lost Iguana"
"220604_01","250607_04","Veragua","Lost Iguana",0.48614798647796,"Lost Iguana vs Veragua"
"220604_02","250607_04","Veragua","Lost Iguana",0.823255854208077,"Lost Iguana vs Veragua"
"220604_03","250607_04","Veragua","Lost Iguana",0.929622594462207,"Lost Iguana vs Veragua"
"220604_04","250607_04","Veragua","Lost Iguana",0.814300873222399,"Lost Iguana vs Veragua"
"220604_05","250607_04","Veragua","Lost Iguana",0.748748575851927,"Lost Iguana vs Veragua"
"220604_06","250607_04","Veragua","Lost Iguana",0.663941675610596,"Lost Iguana vs Veragua"
"220604_07","250607_04","Veragua","Lost Iguana",0.566366084474013,"Lost Iguana vs Veragua"
"220606_02","250607_04","Veragua","Lost Iguana",0.6647798381235,"Lost Iguana vs Veragua"
"220606_04","250607_04","Veragua","Lost Iguana",0.885612153708668,"Lost Iguana vs Veragua"
"220607_01","250607_04","Veragua","Lost Iguana",0.931815168610085,"Lost Iguana vs Veragua"
"220607_02","250607_04","Veragua","Lost Iguana",0.846613545816733,"Lost Iguana vs Veragua"
"220607_03","250607_04","Veragua","Lost Iguana",0.693025366886883,"Lost Iguana vs Veragua"
"220607_04","250607_04","Veragua","Lost Iguana",0.635389455230662,"Lost Iguana vs Veragua"
"220609_01","250607_04","Veragua","Lost Iguana",0.808344237727987,"Lost Iguana vs Veragua"
"220609_02","250607_04","Veragua","Lost Iguana",0.77333809798972,"Lost Iguana vs Veragua"
"220609_03","250607_04","Veragua","Lost Iguana",0.73522146485596,"Lost Iguana vs Veragua"
"220609_04","250607_04","Veragua","Lost Iguana",0.746555323184291,"Lost Iguana vs Veragua"
"220609_07","250607_04","Veragua","Lost Iguana",0.640486897644358,"Lost Iguana vs Veragua"
"220707_11","250607_04","Altos de Campana","Lost Iguana",0.818725099601593,"Lost Iguana vs Altos de Campana"
"220707_12","250607_04","Altos de Campana","Lost Iguana",0.927499350213557,"Lost Iguana vs Altos de Campana"
"220707_13","250607_04","Altos de Campana","Lost Iguana",0.966645612671266,"Lost Iguana vs Altos de Campana"
"220707_14","250607_04","Altos de Campana","Lost Iguana",0.843625498007968,"Lost Iguana vs Altos de Campana"
"220707_15","250607_04","Altos de Campana","Lost Iguana",0.946692475381493,"Lost Iguana vs Altos de Campana"
"220707_16","250607_04","Altos de Campana","Lost Iguana",0.785413014608234,"Lost Iguana vs Altos de Campana"
"220707_17","250607_04","Altos de Campana","Lost Iguana",0.860979678963064,"Lost Iguana vs Altos de Campana"
"220707_18","250607_04","Altos de Campana","Lost Iguana",0.769117757604432,"Lost Iguana vs Altos de Campana"
"220707_19","250607_04","Altos de Campana","Lost Iguana",0.784387115216265,"Lost Iguana vs Altos de Campana"
"220707_20","250607_04","Altos de Campana","Lost Iguana",0.776892430278884,"Lost Iguana vs Altos de Campana"
"220708_01","250607_04","Soberanía","Lost Iguana",0.688398428600799,"Lost Iguana vs Soberanía"
"220708_02","250607_04","Soberanía","Lost Iguana",0.236715133730767,"Lost Iguana vs Soberanía"
"220708_03","250607_04","Soberanía","Lost Iguana",0.50616015817505,"Lost Iguana vs Soberanía"
"220708_04","250607_04","Soberanía","Lost Iguana",0.256714132215972,"Lost Iguana vs Soberanía"
"220708_05","250607_04","Soberanía","Lost Iguana",0.809862245931528,"Lost Iguana vs Soberanía"
"220708_06","250607_04","Soberanía","Lost Iguana",0.345341855327505,"Lost Iguana vs Soberanía"
"220708_07","250607_04","Soberanía","Lost Iguana",0.407537865262233,"Lost Iguana vs Soberanía"
"220708_08","250607_04","Soberanía","Lost Iguana",0.717675049665981,"Lost Iguana vs Soberanía"
"220708_09","250607_04","Soberanía","Lost Iguana",0.901536566793843,"Lost Iguana vs Soberanía"
"220708_10","250607_04","Soberanía","Lost Iguana",0.905052876840258,"Lost Iguana vs Soberanía"
"250607_01","250607_04","Lost Iguana","Lost Iguana",0.711269950871361,"Lost Iguana vs Lost Iguana"
"250607_02","250607_04","Lost Iguana","Lost Iguana",0.227146777532862,"Lost Iguana vs Lost Iguana"
"250607_03","250607_04","Lost Iguana","Lost Iguana",0.561641761031583,"Lost Iguana vs Lost Iguana"
"220604_01","250607_05","Veragua","Lost Iguana",0.329243661796929,"Lost Iguana vs Veragua"
"220604_02","250607_05","Veragua","Lost Iguana",0.647507117916678,"Lost Iguana vs Veragua"
"220604_03","250607_05","Veragua","Lost Iguana",0.860594484777432,"Lost Iguana vs Veragua"
"220604_04","250607_05","Veragua","Lost Iguana",0.626823480162131,"Lost Iguana vs Veragua"
"220604_05","250607_05","Veragua","Lost Iguana",0.51739441135807,"Lost Iguana vs Veragua"
"220604_06","250607_05","Veragua","Lost Iguana",0.489107997211172,"Lost Iguana vs Veragua"
"220604_07","250607_05","Veragua","Lost Iguana",0.266922551160661,"Lost Iguana vs Veragua"
"220606_02","250607_05","Veragua","Lost Iguana",0.461739167905544,"Lost Iguana vs Veragua"
"220606_04","250607_05","Veragua","Lost Iguana",0.776079989145132,"Lost Iguana vs Veragua"
"220607_01","250607_05","Veragua","Lost Iguana",0.901622078385936,"Lost Iguana vs Veragua"
"220607_02","250607_05","Veragua","Lost Iguana",0.674992139761869,"Lost Iguana vs Veragua"
"220607_03","250607_05","Veragua","Lost Iguana",0.502237557160846,"Lost Iguana vs Veragua"
"220607_04","250607_05","Veragua","Lost Iguana",0.4273826219661,"Lost Iguana vs Veragua"
"220609_01","250607_05","Veragua","Lost Iguana",0.608633459820356,"Lost Iguana vs Veragua"
"220609_02","250607_05","Veragua","Lost Iguana",0.586146836657208,"Lost Iguana vs Veragua"
"220609_03","250607_05","Veragua","Lost Iguana",0.495245179339647,"Lost Iguana vs Veragua"
"220609_04","250607_05","Veragua","Lost Iguana",0.532996064342121,"Lost Iguana vs Veragua"
"220609_07","250607_05","Veragua","Lost Iguana",0.463697601704153,"Lost Iguana vs Veragua"
"220707_11","250607_05","Altos de Campana","Lost Iguana",0.677501214290184,"Lost Iguana vs Altos de Campana"
"220707_12","250607_05","Altos de Campana","Lost Iguana",0.822093527123682,"Lost Iguana vs Altos de Campana"
"220707_13","250607_05","Altos de Campana","Lost Iguana",0.898122845102796,"Lost Iguana vs Altos de Campana"
"220707_14","250607_05","Altos de Campana","Lost Iguana",0.652966706733678,"Lost Iguana vs Altos de Campana"
"220707_15","250607_05","Altos de Campana","Lost Iguana",0.894003753827917,"Lost Iguana vs Altos de Campana"
"220707_16","250607_05","Altos de Campana","Lost Iguana",0.677047120418848,"Lost Iguana vs Altos de Campana"
