"taxon","lfc_(Intercept)","lfc_SiteVeragua","lfc_SiteAltos de Campana","lfc_SiteSoberanía","se_(Intercept)","se_SiteVeragua","se_SiteAltos de Campana","se_SiteSoberanía","W_(Intercept)","W_SiteVeragua","W_SiteAltos de Campana","W_SiteSoberanía","p_(Intercept)","p_SiteVeragua","p_SiteAltos de Campana","p_SiteSoberanía","q_(Intercept)","q_SiteVeragua","q_SiteAltos de Campana","q_SiteSoberanía","diff_(Intercept)","diff_SiteVeragua","diff_SiteAltos de Campana","diff_SiteSoberanía","passed_ss_(Intercept)","passed_ss_SiteVeragua","passed_ss_SiteAltos de Campana","passed_ss_SiteSoberanía","diff_robust_(Intercept)","diff_robust_SiteVeragua","diff_robust_SiteAltos de Campana","diff_robust_SiteSoberanía"
"Caulobacter",0.514827987060143,-0.876106820584366,-1.82907623270171,-0.158305229500088,0.471293096576699,0.634287853896372,0.708820726618008,0.725371036835115,1.09237328278234,-1.38124483261428,-2.58044970189962,-0.21824035074628,0.288327124042084,0.183233557625527,0.0183334748123915,0.829568756523068,0.4548638913683,0.350761381740295,0.0646496217068542,0.975107134860448,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Chthoniobacter",-1.15183390638992,1.01926471668954,1.24588639992109,0.88616128485341,0.453641955891357,0.611693649317826,0.674938931074751,0.703603545451909,-2.53908151887471,1.66629932781916,1.84592463489575,1.25946108512607,0.0169537583650834,0.106803779092784,0.075501245085646,0.21826181411977,0.0528326423470042,0.246753558593673,0.177494155113624,0.531765147128167,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Unclassified_Sandaracinaceae",-0.912884810170698,0.422790434008245,0.795762202424995,1.17734361932772,0.435597649946641,0.591018456933038,0.676766959086279,0.777071163345111,-2.09570646279318,0.715359104353905,1.17582897885466,1.51510398900858,0.0478336567384088,0.481910871729523,0.252231221473719,0.143982792709557,0.115511284726754,0.639366899126298,0.438354997128664,0.396211925567216,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Edaphobaculum",0.0852625217089747,-0.667349037546497,-0.805140158673904,0.449994495853658,0.34769053231566,0.53538078785509,0.645598472551239,0.655524313692413,0.245225319024697,-1.24649418261741,-1.24712215549736,0.686464996727498,0.807714171331004,0.220861324082023,0.220633781719904,0.496942917118284,0.909526882002979,0.405416677082069,0.394199023339561,0.700951062040527,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Unclassified_Roseiflexaceae",-1.41286201088452,1.9946307646078,0.377336065374876,1.35336035449829,0.420274128296962,0.577117797450097,0.644980624064702,0.714285854150383,-3.36176299171622,3.45619347284169,0.585034730185977,1.89470412529457,0.00258959548844292,0.00205292533337407,0.563984837274419,0.0702419649946777,0.0124650173885071,0.0305657771857917,0.757607897797707,0.24769535024439,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Oligoflexus",-0.0711609498578701,-0.733226283614916,-0.71987910651858,0.982181465419212,0.445760906587389,0.593844842674057,0.680978764427161,0.710661738243436,-0.159639279277891,-1.23471019856505,-1.0571241632243,1.38206605557083,0.874398945865662,0.227981207761681,0.300178620716872,0.178710997569111,0.954027163329806,0.407326424534203,0.484625725012782,0.443468031004832,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Deinococcus",-0.929800061134625,1.1886032677959,0.431742651507364,0.00438122159739021,0.446800381073306,0.632645752634304,0.68308876547212,0.696385074050391,-2.0810189528063,1.8787817081623,0.632044725854866,0.00629137780324278,0.0482733727216283,0.0724736186627014,0.533332861362847,0.99503224409428,0.115511284726754,0.190420880407882,0.752813589096395,0.999017686329697,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Abditibacterium",-0.662712648275425,0.545955315081781,-0.0666545170545852,0.625208955239422,0.407260880676772,0.601773967793037,0.631812994419755,0.65182599585207,-1.62724356725387,0.907243158231042,-0.105497224088908,0.95916542024708,0.115301002864576,0.372304633692465,0.916761147716859,0.345986471847,0.23769745205928,0.566918419486254,0.944969183031224,0.594387015737154,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Roseomonas",-0.248833029282549,0.633385538286888,-1.26952931625054,0.0571804269217808,0.482985185364424,0.628231683322902,0.705560123759518,0.709757751911259,-0.51519805746174,1.00820374887291,-1.7993212392531,0.0805633003201494,0.610940424309638,0.323015834491429,0.0840509050194217,0.936430734489814,0.744236516886287,0.509224962610017,0.19418657366556,0.998357904870729,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Pseudoxanthomonas",0.425701420168862,-0.422283938952896,-1.97550972992209,-0.0168909591346734,0.513061460758895,0.655981868751266,0.736673033282789,0.814435434885304,0.829727922926008,-0.643743309181335,-2.68166423999363,-0.0207394698353862,0.416996158321508,0.527436725085768,0.0147612254870197,0.983669737369612,0.594441332075342,0.66675963359899,0.0534595733854228,0.999017686329697,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Microvirga",-1.17511115761883,1.21376935522687,0.188253598482108,1.47585763642677,0.435771307526094,0.590728251664611,0.691718744842709,0.737658465685115,-2.69662352092436,2.05470002798511,0.272153385874942,2.00073300189951,0.0138801471803631,0.0532071745142157,0.788293885551686,0.0591804339665622,0.0453643834675281,0.151697050742657,0.92659105845549,0.226660109803427,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Unclassified_Isosphaeraceae",-0.931220547740882,1.13009228466061,0.0791157330012443,0.758777159507458,0.417249607175052,0.571964412541406,0.66916603010634,0.677898221484685,-2.23180688903609,1.97580873893759,0.118230348585794,1.11930837913343,0.0341227128946127,0.0584779735830539,0.906760354209474,0.272867731766196,0.0919389390268831,0.161267615766436,0.944969183031224,0.548398534924406,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Unclassified_Ilumatobacteraceae",-0.449030938166325,0.0464808479858218,-0.347441671547624,0.630414456114696,0.473635037801402,0.624138590073485,0.715595525796273,0.709087176272491,-0.948052619271393,0.0744719982469746,-0.485528009920144,0.889050708022448,0.355005979376641,0.941413314135207,0.632853478163194,0.385093861135341,0.534503384679437,0.955677152228165,0.800022321451585,0.637068856693034,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Pajaroellobacter",-0.592989852242355,0.485520651607964,0.645251074880838,0.308413350016028,0.462417456524986,0.594608336004676,0.666719369429302,0.725637569944438,-1.28236908852578,0.81653858886389,0.967800103712539,0.425023955195213,0.209534038826942,0.420629083988101,0.340882224792554,0.673852359334673,0.379426502740679,0.581869922971229,0.531142071188399,0.859963963341393,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Hymenobacter",-0.964067248978959,1.41385926518855,0.103368462292396,0.724791877927776,0.39982551481262,0.57880759584392,0.642876952670008,0.665496493983835,-2.41121992784971,2.44271028117227,0.160790430988519,1.08909946856216,0.0232621665371894,0.0216817057084011,0.873501285014728,0.286102183568107,0.0692695625774084,0.0968449521641918,0.944969183031224,0.548398534924406,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Unclassified_Gemmatimonadaceae",-0.405217717888451,0.427930689360361,-0.0815572178993512,-0.000958807759082703,0.497008594558499,0.654863780520726,0.747448840986725,0.76501964548523,-0.815313301067586,0.653465197021715,-0.109114113805683,-0.00125331129042387,0.428546101390117,0.524044485341125,0.914660523432464,0.999017686329697,0.604475553539743,0.66675963359899,0.944969183031224,0.999017686329697,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Iamia",-1.69034873486711,2.30568210165721,0.972165520771272,1.91938315622318,0.439463225388393,0.596791813184559,0.692057681732527,0.71123169824849,-3.84639404895187,3.86346134568065,1.4047463765412,2.69867493385058,0.00100731688471032,0.000967959828572216,0.175438146902375,0.0138179936804482,0.0076396238555778,0.0162133271285846,0.33110861528054,0.0915408517499751,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Taibaiella",-0.448987550775998,0.123530086392241,-0.816354153037386,1.13815326040839,0.457339909103752,0.622987312186024,0.711541561708572,0.728895366191804,-0.981737088407347,0.198286680925783,-1.14730354060715,1.56147687747667,0.337405408343727,0.844727768423236,0.264159798523701,0.133355931339942,0.513776417250675,0.905548167749709,0.448068519014886,0.380206272330898,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Unclassified_SM2D12",0.0551185421295442,-0.139544140622995,-0.874599944507526,-0.250324739124328,0.414327793568018,0.579365926772277,0.653988826074648,0.655220230268373,0.133031244790233,-0.240856657553912,-1.33733163264734,-0.382046718889918,0.895192951069488,0.811555419299283,0.192697081876696,0.705531648303475,0.954027163329806,0.891380542509048,0.358630680159406,0.88356299880996,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Bdellovibrio",-0.415952584473661,0.111774012161098,-0.109063651417393,0.721024059080664,0.468710515074219,0.594257275105437,0.642616125060264,0.676003216478304,-0.887440266638346,0.188090271408569,-0.169718199037047,1.0665985627064,0.381901633469473,0.852072398953871,0.86637106946137,0.294661899362368,0.562360647086917,0.906172233808086,0.944969183031224,0.548398534924406,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Gaiella",-0.727014547236271,1.08318570766863,-1.16126127728141,0.681534254189823,0.479147061383975,0.66896346463291,0.709992884064978,0.741007668786679,-1.51730983205105,1.61920009826399,-1.63559565644201,0.919739812282595,0.151441668655393,0.127703995892007,0.124199812142372,0.373284821961961,0.290886471831623,0.276005410476274,0.247739814605501,0.625252076786285,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Hyphomicrobium",-0.618395766881158,0.347644382066853,-0.0903505417991961,0.82411018228283,0.456004767138985,0.621745667674944,0.727391671629794,0.703368128114307,-1.35611689053391,0.559142427750064,-0.124211680341014,1.17166267469671,0.190176263245223,0.582272251985742,0.902387594361683,0.255101927343563,0.352438660989128,0.707330014068555,0.944969183031224,0.548398534924406,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Unclassified_Blastocatellaceae",-0.564947959804037,1.12154568630492,-0.309701479217526,-0.0527315888476952,0.51343424730409,0.681365945037117,0.731693840953961,0.768549462510269,-1.10033166422075,1.64602545001544,-0.423266483716395,-0.0686118349175094,0.288533065420191,0.1205445964758,0.678106989419053,0.946204879989422,0.4548638913683,0.264802884061593,0.841354968353269,0.998357904870729,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Unclassified_Gemmataceae",-1.03715080578191,1.82806461026845,0.962787931694038,0.0526768153374353,0.401324962040872,0.569858965462171,0.58520947811433,0.698264777120654,-2.58431671059694,3.20792462883487,1.64520221852241,0.0754395997957279,0.014690896263501,0.00310030332685886,0.110031878839008,0.940349699928951,0.0468709547454556,0.0415440645799088,0.230379246319174,0.998357904870729,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Unclassified_Rickettsiaceae",-0.0497531668219728,0.137729902160237,-0.706502176673038,-0.247804379161196,0.461003717070984,0.625860510208808,0.701321466854744,0.707921965028512,-0.107923569766601,0.220064854570047,-1.00738706864561,-0.350044766800273,0.915250220464993,0.82829719120481,0.327099906138848,0.730367639409567,0.954027163329806,0.902372549767841,0.515663381442419,0.890434114635503,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Unclassified_env.OPS 17",0.015970680781437,-0.581580812798706,-0.501270703600229,-0.0987269430106703,0.453420817671425,0.619031243280147,0.709263951880425,0.708630851717255,0.0352226456285257,-0.93950155038541,-0.706747752048082,-0.139320695354176,0.972269624722775,0.359264715160331,0.488300959711779,0.890662917497378,0.98700098267312,0.553350250936602,0.703573425821273,0.998357904870729,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Ferruginibacter",-0.152877571440408,-0.250800099666395,-0.402063790745639,0.163974042779486,0.454023064136562,0.614254962102363,0.676134722975632,0.696026128734617,-0.336717632905154,-0.40829967218824,-0.59465041075864,0.235586044848047,0.739671524029259,0.687186952100223,0.558430438918998,0.816036188855996,0.850206872768151,0.800722187664607,0.757607897797707,0.96768893191773,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Unclassified_WD2101 soil group",-0.26984661889553,0.169519597180033,-0.083484239007163,-0.00702052459211388,0.405471115543555,0.556859389474946,0.672954902149301,0.649468300447325,-0.665513790134684,0.304420829358503,-0.12405621645749,-0.0108096493505202,0.511583276022159,0.763230596163395,0.902224883290615,0.991457834054559,0.685521589869693,0.866719490558432,0.944969183031224,0.999017686329697,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Unclassified_Vicinamibacteraceae",-0.273974154205474,0.490489883553281,-0.752149482994041,0.568246410070142,0.432019019229101,0.598409998861244,0.675244514520978,0.679404509572124,-0.634171511000502,0.819655227163095,-1.11389202995247,0.836388928928382,0.532508260975251,0.421204347225442,0.277347638379597,0.411929098672142,0.692777737579453,0.581869922971229,0.464557294285825,0.641843014210081,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Unclassified_Pirellulaceae",-0.54166180736661,0.495402953311104,-0.0742394695825879,0.826347563668377,0.424202007160092,0.581068523444724,0.651261920519627,0.681882675298568,-1.27689590860939,0.852572344435778,-0.113993260228318,1.21186179617565,0.212925611602364,0.401682244984208,0.910118847311338,0.236463957922959,0.380427092729557,0.572610859871105,0.944969183031224,0.54631328209787,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
