"","220604_01","220604_02","220604_03","220604_04","220604_05","220604_06","220604_07","220606_02","220606_04","220607_01","220607_02","220607_03","220607_04","220609_01","220609_02","220609_03","220609_04","220609_07","220707_11","220707_12","220707_13","220707_14","220707_15","220707_16","220707_17","220707_18","220707_19","220707_20","220708_01","220708_02","220708_03","220708_04","220708_05","220708_06","220708_07","220708_08","220708_09","220708_10","250607_01","250607_02","250607_03","250607_04","250607_05","250607_07","250607_08","250607_09","250607_10"
"220707_13",0.611221153070997,0.70852725689774,0.75150324594477,0.664413769134678,0.62704157006363,0.608409345516228,0.436555322501874,0.476777624492195,0.781541709646924,0.478968505380575,0.677950724799741,0.384920772475834,0.537029680248889,0.859682789417355,0.469030749368783,0.590320541944924,0.531721422796553,0.589518105575976,0.39194972701394,0.387865055051636,0,0.301724967584373,0.510588262013932,0.406875271277667,0.444489127487001,0.386783363762268,0.496379235972514,0.324472007128844,0.431096255106772,0.39102030879037,0.394220354882525,0.46895125774175,0.43485142347503,0.407443840973087,0.329542722622714,0.26961828338574,0.275526363746298,0.845293916379462,0.747179544348149,0.740605835319348,0.575433959589257,0.824943275965008,0.766631303414327,0.690922874252305,0.681864652850649,0.747629065476515,0.780713557667141
"220707_14",0.584874955650033,0.664260749782876,0.731510782011774,0.620857724216755,0.599104651142167,0.565933154301138,0.38888092976983,0.440602002462203,0.741626645018511,0.423896586161511,0.586630096081228,0.352220364747258,0.48665076129538,0.805257692308295,0.397057854930659,0.57077185739742,0.488978361166758,0.506807478057373,0.300039829724155,0.392716335754251,0.301724967584373,0,0.506284619677742,0.328552401200975,0.457683500148728,0.351140684965052,0.435182615973341,0.294632581164232,0.359032898365771,0.478469831186305,0.449868192269325,0.485950027854685,0.566679993485136,0.503218175800599,0.337588992171795,0.406998487157547,0.395833597845195,0.84053190322152,0.718272438442759,0.717714402490992,0.535218200210907,0.82287316849539,0.727809593954823,0.651959795591369,0.648437374896251,0.716050612083547,0.774815840730501
"220707_15",0.607887512819252,0.658416513462675,0.780021398554563,0.718142409846797,0.679148714410246,0.61211032582278,0.527631175091548,0.62087452960288,0.816662542602728,0.546494371231617,0.674398354723291,0.486469443599366,0.577564918371541,0.844455743587397,0.613597849883102,0.601550577222677,0.650178234665157,0.656441446683815,0.501570364378532,0.507062322324746,0.510588262013932,0.506284619677742,0,0.592694555444674,0.621196517147312,0.527711069977145,0.409119645529538,0.531841673025735,0.546392887319356,0.576473521838618,0.552407877512276,0.636141489657113,0.608722503961517,0.57557853303814,0.570095850691408,0.605003070708029,0.528946054869199,0.871685007544254,0.711918955348252,0.691428530592379,0.590370405440015,0.773348532732766,0.70719335845862,0.728770686949479,0.659965541460561,0.714119002235052,0.785870410266511
"220707_16",0.667852696491606,0.77385803876305,0.759706964592504,0.661861695283575,0.671035296287294,0.650277632191568,0.431715327734435,0.478200768684867,0.774893440436488,0.401062924288706,0.623414582732066,0.336906983411877,0.54986386333645,0.840895761991846,0.563245903121575,0.641183606724798,0.464236413092475,0.558457773875117,0.422831692768049,0.295760513338367,0.406875271277667,0.328552401200975,0.592694555444674,0,0.443480287061104,0.268362219539688,0.480522586234282,0.341244960051603,0.442159145225798,0.61231487572704,0.547763344666739,0.619217292541691,0.69008278820609,0.659255745434187,0.458191758662997,0.455294528852637,0.538970781368738,0.855501039542879,0.816509522823356,0.80981621654241,0.599144645475966,0.900279537019152,0.829588342740948,0.718393589291296,0.744716803764495,0.813229190360924,0.852398278259485
"220707_17",0.712510025263753,0.784639303630151,0.774545824279931,0.716732428555817,0.69930657310381,0.686852579738971,0.534979053112964,0.524006287012898,0.81101079111362,0.57003950715865,0.700316321322635,0.477747289217245,0.63393252454337,0.848735572294884,0.58742078443803,0.636343350814535,0.54974555438237,0.670476944288458,0.518586972163047,0.474802355455132,0.444489127487001,0.457683500148728,0.621196517147312,0.443480287061104,0,0.43534751361477,0.569335580692715,0.425369505505729,0.523297018108076,0.586511646964954,0.534395251897888,0.577645668285274,0.626065745489373,0.603257373880416,0.475892022931187,0.46451461359123,0.511711680922693,0.857924191421879,0.81190017906072,0.802584016634994,0.624106175360697,0.894479516362322,0.827435256345606,0.728275500074429,0.743664666451153,0.811808058689678,0.845606926620704
"220707_18",0.605381496737966,0.722508565325574,0.769949144038307,0.631998545663809,0.630445769147302,0.583382564067034,0.400709089715784,0.471960782063783,0.780390900627016,0.386433699521031,0.632985628678576,0.357421958146517,0.529887053459436,0.843949324764986,0.538643858221626,0.594922651190695,0.503837633926039,0.577460062087318,0.401983649139024,0.31021070177133,0.386783363762268,0.351140684965052,0.527711069977145,0.268362219539688,0.43534751361477,0,0.484730563693418,0.383349641292201,0.415197866264464,0.543213094118894,0.476201067968032,0.547625007396539,0.612629636507359,0.575253805688334,0.433523191285429,0.451755683059371,0.459005682683592,0.856976405992568,0.763039326953788,0.749594395571489,0.567416295252305,0.84365390803765,0.773821813829537,0.691621786399036,0.691353095776933,0.760476618260405,0.796957556400851
"220707_19",0.672733548811512,0.735936285279354,0.767423578520228,0.704327683289216,0.683833344291676,0.641456218154424,0.540270604279816,0.557795127361561,0.794557580443014,0.490815899380801,0.6558561308824,0.50872498647499,0.630217118130746,0.83637699130566,0.524739886841753,0.665901435641855,0.616651132995019,0.557960346966156,0.485458447813514,0.518038239608302,0.496379235972514,0.435182615973341,0.409119645529538,0.480522586234282,0.569335580692715,0.484730563693418,0,0.406339956534663,0.537344647765836,0.601959281537231,0.583647737991514,0.601505868967013,0.581390330189241,0.623936478788806,0.490362780189037,0.552845578388018,0.501692090803862,0.845072517469597,0.785234250004088,0.769679786067002,0.660230188686026,0.848904213567363,0.784264676114703,0.698388861254575,0.732412806788739,0.776563144092967,0.811518559274746
"220707_20",0.679775327263847,0.766787881469086,0.752056343783773,0.67497485069643,0.686843150677184,0.657969401000077,0.47925742067824,0.480217976424247,0.808608966167443,0.483496174312259,0.655588687184789,0.384796428832939,0.580045718489057,0.857530646609348,0.475624549720273,0.661865792528845,0.506876409643035,0.572546256622,0.41546183866656,0.410519261398277,0.324472007128844,0.294632581164232,0.531841673025735,0.341244960051603,0.425369505505729,0.383349641292201,0.406339956534663,0,0.457121492016532,0.572458994177218,0.516275189446688,0.558980577686212,0.61401418844801,0.576192032004762,0.371109499247187,0.371951413437625,0.382299406562948,0.842496985715919,0.802422673153075,0.797828404836917,0.585953548258987,0.872844393274688,0.811020199447096,0.666414569338482,0.727541352137885,0.796393274123961,0.826921459867366
"220708_01",0.506291617774829,0.583787847420823,0.724538271147648,0.566444488018025,0.523020904231527,0.476148816684152,0.322749234547667,0.420822021828724,0.695101801062645,0.50140130526872,0.621671737542464,0.337307125895836,0.444997649540138,0.754884509136774,0.465517781021253,0.47045493196072,0.40555542322566,0.533096114474276,0.369072972999762,0.391717638794182,0.431096255106772,0.359032898365771,0.546392887319356,0.442159145225798,0.523297018108076,0.415197866264464,0.537344647765836,0.457121492016532,0,0.515275017535202,0.4714415061211,0.508773635574399,0.587424945655412,0.504254136521318,0.415790009004574,0.394696736135493,0.406929423431637,0.807726474358101,0.633231450414329,0.650880064275322,0.479174650862032,0.791005441786268,0.701578937957879,0.570727928885832,0.569346895728056,0.647967118254434,0.736344628995787
"220708_02",0.524931766532849,0.582027421448928,0.807218084486826,0.690950902652749,0.627002722963368,0.56318403962649,0.467561226274187,0.55322980312519,0.779968473485074,0.584829011386653,0.718390265310988,0.486238130417179,0.525219040844223,0.807501133235752,0.533724734625386,0.525179209451144,0.637470822375957,0.660124339977608,0.525216516792805,0.541489565234367,0.39102030879037,0.478469831186305,0.576473521838618,0.61231487572704,0.586511646964954,0.543213094118894,0.601959281537231,0.572458994177218,0.515275017535202,0,0.23637573236933,0.273552854397869,0.38874170019617,0.283448865813268,0.423658509239458,0.431690055356368,0.373216492695964,0.874375329091191,0.632637283543741,0.595768552955485,0.499760500185422,0.708880000315952,0.5529311452796,0.706744631315603,0.576907895967919,0.631812568124514,0.762756443276156
